Parameters:
Random seed: -71271501
Domain used is: 0
# Pits: 6, Stones per pit: 4
Player 0 (max) --- UCT, C 2.500, Num iterations 10000, with variance_all backups, using segmentation playout
Player 1 (min) --- UCT, C 2.500, Num iterations 10000, with minimax backups, using segmentation playout
-1
1

1
0

1
0

-1
1

0
-1

1
1

-1
1

0
1

1
-1

1
-1

1
-1

1
1

-1
-1

-1
0

-1
1

-1
1

0
1

-1
-1

1
1

1
1

-1
-1

1
1

-1
-1

-1
1

-1
1

1
-1

-1
1

1
-1

-1
1

-1
-1

-1
-1

1
-1

-1
0

1
1

-1
1

0
-1

1
1

1
0

-1
1

-1
0

-1
0

1
1

1
-1

-1
1

0
-1

-1
1

1
-1

1
-1

-1
0

-1
-1

0
1

-1
1

-1
1

0
-1

-1
1

-1
1

1
1

1
1

1
1

1
0

1
1

-1
-1

1
1

-1
-1

1
1

1
0

-1
-1

0
1

1
1

1
0

-1
-1

0
-1

-1
-1

1
0

-1
0

-1
-1

0
1

1
-1

1
1

-1
0

1
1

1
-1

1
-1

0
1

-1
1

0
-1

-1
1

1
-1

1
-1

-1
-1

1
-1

-1
1

0
-1

-1
0

0
-1

1
0

-1
-1

-1
-1

1
0

1
-1

1
1

1
-1

1
-1

-1
-1

1
0

1
0

1
1

1
1

1
1

-1
-1

1
-1

1
1

-1
1

1
-1

-1
-1

1
0

1
1

1
1

-1
1

1
-1

1
1

-1
-1

1
1

-1
0

-1
-1

0
1

0
1

-1
0

-1
-1

-1
-1

-1
-1

1
1

1
0

-1
1

0
1

1
1

0
-1

0
1

0
1

1
-1

-1
1

1
0

-1
-1

1
1

-1
-1

1
-1

1
1

1
-1

0
-1

1
1

-1
1

1
-1

1
-1

-1
1

1
-1

1
1

-1
-1

0
1

1
-1

1
1

1
1

1
0

1
0

-1
-1

1
-1

-1
-1

-1
0

1
0

-1
-1

0
1

-1
1

1
1

1
1

1
1

-1
-1

1
-1

-1
0

1
-1

-1
-1

-1
1

1
1

-1
-1

1
-1

-1
1

1
1

-1
1

0
-1

1
1

1
0

1
1

1
-1

1
1

1
1

1
1

1
0

-1
-1

1
-1

1
-1

0
0

1
1

1
1

1
1

1
1

1
-1

0
-1

1
1

-1
1

-1
1

1
-1

-1
0

-1
1

-1
-1

1
-1

-1
1

1
1

1
0

1
1

1
1

1
1

0
-1

1
-1

1
-1

1
-1

1
-1

1
1

1
-1

-1
0

0
-1

1
1

1
-1

1
1

-1
-1

1
1

1
-1

-1
1

1
0

1
0

1
1

1
-1

1
1

-1
-1

1
1

1
0

1
1

-1
1

-1
1

1
-1

-1
1

-1
1

0
0

-1
1

1
1

0
-1

1
1

-1
-1

1
-1

1
1

-1
0

-1
-1

1
1

1
1

1
1

1
1

1
0

1
-1

-1
-1

1
1

0
1

1
1

0
-1

1
1

0
-1

1
1

1
1

1
-1

1
0

1
1

1
-1

1
-1

-1
0

1
1

-1
-1

1
1

0
-1

1
0

-1
-1

1
1

1
1

-1
1

1
-1

1
1

1
-1

1
-1

-1
0

0
1

1
-1

-1
0

-1
1

1
0

0
1

1
1

1
1

1
-1

1
1

1
0

1
1

-1
1

-1
-1

1
0

-1
-1

-1
-1

-1
1

1
0

-1
-1

1
1

1
-1

-1
0

-1
-1

-1
1

1
1

1
1

1
1

-1
-1

0
-1

-1
1

-1
-1

1
0

1
1

-1
1

-1
-1

1
-1

1
-1

0
1

1
1

1
1

1
1

-1
1

-1
1

1
1

-1
-1

1
1

1
-1

1
1

1
-1

1
1

-1
1

-1
-1

-1
1

0
1

1
1

1
-1

0
1

-1
-1

1
1

0
-1

1
-1

1
-1

1
-1

0
-1

1
1

1
0

0
1

-1
1

1
1

1
-1

1
1

-1
1

1
1

0
-1

1
-1

1
1

-1
0

1
1

1
1

1
-1

1
1

1
1

1
1

1
1

-1
-1

-1
0

1
1

-1
-1

1
1

1
0

1
1

1
-1

1
1

1
0

-1
-1

-1
-1

-1
1

1
1

1
1

-1
-1

1
-1

0
1

1
-1

-1
-1

1
1

-1
0

1
1

1
1

1
1

1
1

1
1

0
1

1
-1

-1
-1

0
1

0
1

-1
-1

1
-1

1
1

1
1

-1
0

1
-1

0
-1

1
-1

0
-1

1
-1

-1
-1

1
0

-1
1

0
-1

1
1

0
1

1
1

-1
-1

-1
0

1
-1

1
-1

1
1

1
1

1
1

1
-1

1
-1

0
-1

1
1

1
0

-1
0

0
1

1
0

-1
0

-1
1

0
-1

1
1

1
1

0
1

-1
0

-1
-1

-1
0

-1
1

-1
-1

1
-1

0
0

1
-1

1
-1

1
1

1
1

1
1

1
0

-1
-1

1
1

-1
-1

-1
-1

1
0

1
1

-1
1

-1
0

-1
1

-1
-1

-1
-1

1
0

0
1

-1
-1

-1
0

0
-1

-1
-1

1
0

-1
0

1
1

1
1

1
1

1
1

-1
1

1
0

1
0

-1
0

-1
0

-1
-1

-1
1

1
-1

0
-1

-1
1

-1
1

-1
-1

0
-1

0
0

1
0

-1
0

1
1

1
1

-1
-1

-1
-1

-1
1

1
-1

-1
1

1
0

1
-1

1
-1

1
1

-1
-1

1
1

1
0

1
1

-1
1

-1
1

-1
-1

1
0

1
1

1
1

1
1

1
1

1
1

1
0

1
-1

-1
-1

1
1

1
1

-1
-1

-1
1

1
0

1
1

1
0

1
-1

1
-1

-1
-1

1
1

0
-1

1
1

-1
-1

1
1

1
1

1
1

1
-1

1
1

1
1

0
-1

1
1

1
1

1
-1

-1
1

0
-1

1
-1

1
-1

1
1

-1
-1

-1
1

1
1

-1
0

-1
1

0
-1

1
0

1
1

1
-1

1
1

1
1

1
-1

-1
-1

1
1

1
1

1
1

0
0

-1
-1

-1
-1

1
-1

1
-1

0
1

1
1

1
-1

1
1

1
1

1
-1

-1
-1

-1
-1

1
0

1
1

1
0

1
0

1
1

-1
1

-1
1

-1
-1

1
1

1
1

1
0

1
1

-1
-1

1
0

1
1

-1
0

1
-1

1
-1

-1
-1

-1
-1

-1
-1

0
0

1
-1

-1
-1

-1
-1

1
-1

-1
-1

-1
-1

1
0

0
0

1
0

1
0

1
1

1
-1

1
1

-1
1

1
1

0
-1

0
0

1
1

1
1

-1
1

0
1

1
-1

1
-1

1
1

-1
1

1
-1

1
1

1
1

1
0

1
0

0
-1

-1
1

0
1

1
-1

1
1

1
0

-1
0

-1
0

