iterations,a1,a2,seg,domain,max_alg, min_alg, num_of_games,num_of_draws,num_of_incomplete,max_win,min_win,total_win_games,max_time,min_time,score,unknown
10000,MC,DP,4,0,UCT,UCT,100,45,0,0.600000,0.400000,33,22,0.053144,0.056177,-0.000000
10000,MC,DP,8,0,UCT,UCT,100,38,0,0.790323,0.209677,49,13,0.053818,0.054132,-0.000000
10000,CDP,MC,16,0,UCT,UCT,100,57,0,0.511628,0.488372,22,21,0.086942,0.077217,-0.000000
10000,CDP,MC,1,0,UCT,UCT,100,60,0,0.475000,0.525000,19,21,0.061833,0.053585,-0.000000
10000,CDP,MC,24,0,UCT,UCT,100,65,0,0.685714,0.314286,24,11,0.048883,0.043267,-0.000000
10000,CDP,MC,4,0,UCT,UCT,100,61,0,0.589744,0.410256,23,16,0.060155,0.052818,-0.000000
10000,CDP,MC,8,0,UCT,UCT,100,54,0,0.521739,0.478261,24,22,0.060319,0.052156,-0.000000
10000,CDP,DP,16,0,UCT,UCT,100,36,0,0.921875,0.078125,59,5,0.052433,0.045383,-0.000000
10000,CDP,DP,1,0,UCT,UCT,100,54,0,0.413043,0.586957,19,27,0.060491,0.058705,-0.000000
10000,CDP,DP,24,0,UCT,UCT,100,38,0,0.967742,0.032258,60,2,0.050385,0.044517,-0.000000
10000,CDP,DP,4,0,UCT,UCT,100,44,0,0.678571,0.321429,38,18,0.061653,0.057199,-0.000000
10000,CDP,DP,8,0,UCT,UCT,100,57,0,0.930233,0.069767,40,3,0.062238,0.054614,-0.000000
10000,Trails,MC,16,0,UCT,UCT,100,26,0,0.040541,0.959459,3,71,0.081414,0.949270,-0.000000
10000,Trails,MC,1,0,UCT,UCT,100,46,0,0.222222,0.777778,12,42,0.062645,0.658080,-0.000000
10000,Trails,MC,24,0,UCT,UCT,100,29,0,0.070423,0.929577,5,66,0.053548,0.618631,-0.000000
10000,Trails,MC,4,0,UCT,UCT,100,54,0,0.413043,0.586957,19,27,0.062212,0.658327,-0.000000
10000,Trails,MC,8,0,UCT,UCT,100,39,0,0.262295,0.737705,16,45,0.060380,0.647882,-0.000000
10000,Trails,DP,16,0,UCT,UCT,100,37,0,0.825397,0.174603,52,11,0.049985,0.045452,-0.000000
10000,Trails,DP,1,0,UCT,UCT,100,48,0,0.423077,0.576923,22,30,0.061094,0.057313,-0.000000
10000,Trails,DP,24,0,UCT,UCT,100,38,0,0.661290,0.338710,41,21,0.054344,0.050555,-0.000000
10000,Trails,DP,4,0,UCT,UCT,100,41,0,0.694915,0.305085,41,18,0.061635,0.056047,-0.000000
10000,Trails,DP,8,0,UCT,UCT,100,44,0,0.750000,0.250000,42,14,0.060664,0.054774,-0.000000
1000,MC,DP,16,0,UCT,UCT,100,29,0,0.802817,0.197183,57,14,0.003799,0.003881,-0.000000
1000,MC,DP,1,0,UCT,UCT,100,41,0,0.576271,0.423729,34,25,0.004350,0.004746,-0.000000
1000,MC,DP,24,0,UCT,UCT,100,41,0,0.830508,0.169492,49,10,0.004303,0.004395,-0.000000
1000,MC,DP,4,0,UCT,UCT,100,36,0,0.671875,0.328125,43,21,0.004424,0.004720,-0.000000
1000,MC,DP,8,0,UCT,UCT,100,31,0,0.768116,0.231884,53,16,0.004453,0.004605,-0.000000
