pits,heuristics,c,iterations,seed,num_games,policy,type_system,sts_size,domain, max_alg, num_of_games,max_time,avg_score
10,1,10,50000,0,1000,1,2,700,5,BFB,1000,0.149637,38.142114
10,1,10,50000,0,1000,2,2,1000,5,BFB,1000,0.148347,39.260099
10,1,10,50000,0,1000,2,2,100,5,BFB,1000,0.262471,42.355376
10,1,10,50000,0,1000,2,2,5000,5,BFB,1000,0.143757,32.747412
10,1,10,50000,0,1000,2,2,500,5,BFB,1000,0.153289,36.034156
10,1,10,50000,0,1000,2,2,700,5,BFB,1000,0.150282,38.142114
10,1,10,50000,0,1000,3,2,1000,5,BFB,1000,0.148342,39.260099
10,1,10,50000,0,1000,3,2,100,5,BFB,1000,0.261523,42.355376
10,1,10,50000,0,1000,3,2,5000,5,BFB,1000,0.143761,32.747412
10,1,10,50000,0,1000,3,2,500,5,BFB,1000,0.153191,36.034156
10,1,10,50000,0,1000,3,2,700,5,BFB,1000,0.150248,38.142114
10,1,10,5000,0,1000,1,2,1000,5,BFB,1000,0.011273,33.316313
10,1,10,5000,0,1000,1,2,100,5,BFB,1000,0.010817,38.496064
10,1,10,5000,0,1000,1,2,5000,5,BFB,1000,0.011518,33.10299
10,1,10,5000,0,1000,1,2,500,5,BFB,1000,0.010869,33.986046
10,1,10,5000,0,1000,1,2,700,5,BFB,1000,0.011059,33.658373
10,1,10,5000,0,1000,2,2,1000,5,BFB,1000,0.011313,33.316313
10,1,10,5000,0,1000,2,2,100,5,BFB,1000,0.010886,38.496064
10,1,10,5000,0,1000,2,2,5000,5,BFB,1000,0.011493,33.10299
10,1,10,5000,0,1000,2,2,500,5,BFB,1000,0.010871,33.986046
10,1,10,5000,0,1000,2,2,700,5,BFB,1000,0.011069,33.658373
10,1,10,5000,0,1000,3,2,1000,5,BFB,1000,0.011326,33.316313
10,1,10,5000,0,1000,3,2,100,5,BFB,1000,0.010861,38.496064
10,1,10,5000,0,1000,3,2,5000,5,BFB,1000,0.011502,33.10299
10,1,10,5000,0,1000,3,2,500,5,BFB,1000,0.0109,33.986046
10,1,10,5000,0,1000,3,2,700,5,BFB,1000,0.011069,33.658373
10,1,10,75000,0,1000,1,2,1000,5,BFB,1000,0.236682,37.754172
10,1,10,75000,0,1000,1,2,100,5,BFB,1000,0.504752,43.222033
10,1,10,75000,0,1000,1,2,5000,5,BFB,1000,0.226461,35.497858
10,1,10,75000,0,1000,1,2,500,5,BFB,1000,0.252034,35.779457
10,1,10,75000,0,1000,1,2,700,5,BFB,1000,0.240942,35.967052
10,1,10,75000,0,1000,2,2,1000,5,BFB,1000,0.237414,37.754172
10,1,10,75000,0,1000,2,2,100,5,BFB,1000,0.511259,43.222033
10,1,10,75000,0,1000,2,2,5000,5,BFB,1000,0.226708,35.497858
10,1,10,75000,0,1000,2,2,500,5,BFB,1000,0.253119,35.779457
10,1,10,75000,0,1000,2,2,700,5,BFB,1000,0.242042,35.967052
10,1,10,75000,0,1000,3,2,1000,5,BFB,1000,0.237253,37.754172
10,1,10,75000,0,1000,3,2,100,5,BFB,1000,0.508831,43.222033
10,1,10,75000,0,1000,3,2,5000,5,BFB,1000,0.226521,35.497858
10,1,10,75000,0,1000,3,2,500,5,BFB,1000,0.25252,35.779457
10,1,10,75000,0,1000,3,2,700,5,BFB,1000,0.241243,35.967052
10,1,15,100000,0,1000,1,2,1000,5,BFB,1000,0.33448,36.408585
10,1,15,100000,0,1000,1,2,100,5,BFB,1000,0.809026,43.234896
10,1,15,100000,0,1000,1,2,5000,5,BFB,1000,0.314152,38.067823
10,1,15,100000,0,1000,1,2,500,5,BFB,1000,0.373778,36.734158
10,1,15,100000,0,1000,1,2,700,5,BFB,1000,0.345738,35.944065
10,1,15,100000,0,1000,2,2,1000,5,BFB,1000,0.334961,36.408585
