pits,heuristics,c,iterations,seed,num_games,policy,type_system,sts_size,domain, max_alg, num_of_games,max_time,avg_score
10,1,15,15000,0,1000,3,2,100,5,BFB,1000,0.030467,35.323788
10,1,15,15000,0,1000,3,2,5000,5,BFB,1000,0.038366,33.474549
10,1,15,15000,0,1000,3,2,500,5,BFB,1000,0.033628,35.379489
10,1,15,15000,0,1000,3,2,700,5,BFB,1000,0.034268,34.685998
10,1,15,25000,0,1000,1,2,1000,5,BFB,1000,0.058844,34.083834
10,1,15,25000,0,1000,1,2,100,5,BFB,1000,0.056306,35.526922
10,1,15,25000,0,1000,1,2,5000,5,BFB,1000,0.067783,33.330608
10,1,15,25000,0,1000,1,2,500,5,BFB,1000,0.055717,35.381955
10,1,15,25000,0,1000,1,2,700,5,BFB,1000,0.056735,34.959779
10,1,15,25000,0,1000,2,2,1000,5,BFB,1000,0.059077,34.083834
10,1,15,25000,0,1000,2,2,100,5,BFB,1000,0.056949,35.526922
10,1,15,25000,0,1000,2,2,5000,5,BFB,1000,0.067711,33.330608
10,1,15,25000,0,1000,2,2,500,5,BFB,1000,0.05608,35.381955
10,1,15,25000,0,1000,2,2,700,5,BFB,1000,0.056915,34.959779
10,1,15,25000,0,1000,3,2,1000,5,BFB,1000,0.058949,34.083834
10,1,15,25000,0,1000,3,2,100,5,BFB,1000,0.056725,35.526922
10,1,15,25000,0,1000,3,2,5000,5,BFB,1000,0.068344,33.330608
10,1,15,25000,0,1000,3,2,500,5,BFB,1000,0.05696,35.381955
10,1,15,25000,0,1000,3,2,700,5,BFB,1000,0.056749,34.959779
10,1,15,50000,0,1000,1,2,1000,5,BFB,1000,0.118066,34.147508
10,1,15,50000,0,1000,1,2,100,5,BFB,1000,0.146283,35.590891
10,1,15,50000,0,1000,1,2,5000,5,BFB,1000,0.142496,33.36887
10,1,15,50000,0,1000,1,2,500,5,BFB,1000,0.113996,35.338744
10,1,15,50000,0,1000,1,2,700,5,BFB,1000,0.114794,34.804174
10,1,15,50000,0,1000,2,2,1000,5,BFB,1000,0.118556,34.147508
10,1,15,50000,0,1000,2,2,100,5,BFB,1000,0.149542,35.590891
10,1,15,50000,0,1000,2,2,5000,5,BFB,1000,0.140327,33.36887
10,1,15,50000,0,1000,2,2,500,5,BFB,1000,0.115063,35.338744
10,1,15,50000,0,1000,2,2,700,5,BFB,1000,0.115584,34.804174
10,1,15,50000,0,1000,3,2,1000,5,BFB,1000,0.118658,34.147508
10,1,15,50000,0,1000,3,2,100,5,BFB,1000,0.148672,35.590891
10,1,15,50000,0,1000,3,2,5000,5,BFB,1000,0.140262,33.36887
10,1,15,50000,0,1000,3,2,500,5,BFB,1000,0.114482,35.338744
10,1,15,50000,0,1000,3,2,700,5,BFB,1000,0.116766,34.804174
10,1,15,5000,0,1000,1,2,1000,5,BFB,1000,0.011338,33.976914
10,1,15,5000,0,1000,1,2,100,5,BFB,1000,0.009509,35.503175
10,1,15,5000,0,1000,1,2,5000,5,BFB,1000,0.011271,33.615162
10,1,15,5000,0,1000,1,2,500,5,BFB,1000,0.011065,35.401901
10,1,15,5000,0,1000,1,2,700,5,BFB,1000,0.011221,34.940123
10,1,15,5000,0,1000,2,2,1000,5,BFB,1000,0.011338,33.976914
10,1,15,5000,0,1000,2,2,100,5,BFB,1000,0.009555,35.503175
10,1,15,5000,0,1000,2,2,5000,5,BFB,1000,0.011162,33.615162
10,1,15,5000,0,1000,2,2,500,5,BFB,1000,0.01107,35.401901
10,1,15,5000,0,1000,2,2,700,5,BFB,1000,0.011391,34.940123
10,1,15,5000,0,1000,3,2,1000,5,BFB,1000,0.01131,33.976914
10,1,15,5000,0,1000,3,2,100,5,BFB,1000,0.00954,35.503175
10,1,15,5000,0,1000,3,2,5000,5,BFB,1000,0.011196,33.615162
10,1,15,5000,0,1000,3,2,500,5,BFB,1000,0.011112,35.401901
10,1,15,5000,0,1000,3,2,700,5,BFB,1000,0.011204,34.940123
10,1,15,75000,0,1000,1,2,1000,5,BFB,1000,0.17871,34.310976
10,1,15,75000,0,1000,1,2,100,5,BFB,1000,0.274044,35.636523
10,1,15,75000,0,1000,1,2,5000,5,BFB,1000,0.209864,33.282993
10,1,15,75000,0,1000,1,2,500,5,BFB,1000,0.178374,35.355707
10,1,15,75000,0,1000,1,2,700,5,BFB,1000,0.17656,34.885454
10,1,15,75000,0,1000,2,2,1000,5,BFB,1000,0.179589,34.310976
10,1,15,75000,0,1000,2,2,100,5,BFB,1000,0.282551,35.636523
10,1,15,75000,0,1000,2,2,5000,5,BFB,1000,0.210508,33.282993
10,1,15,75000,0,1000,2,2,500,5,BFB,1000,0.180259,35.355707
10,1,15,75000,0,1000,2,2,700,5,BFB,1000,0.178934,34.885454
10,1,15,75000,0,1000,3,2,1000,5,BFB,1000,0.181827,34.310976
10,1,15,75000,0,1000,3,2,100,5,BFB,1000,0.279127,35.636523
10,1,15,75000,0,1000,3,2,5000,5,BFB,1000,0.210296,33.282993
10,1,15,75000,0,1000,3,2,500,5,BFB,1000,0.179663,35.355707
10,1,15,75000,0,1000,3,2,700,5,BFB,1000,0.177449,34.885454
10,1,5,100000,0,1000,1,2,1000,5,BFB,1000,0.264643,33.479537
10,1,5,100000,0,1000,1,2,100,5,BFB,1000,0.462734,35.791574
10,1,5,100000,0,1000,1,2,5000,5,BFB,1000,0.293032,32.32807
10,1,5,100000,0,1000,1,2,500,5,BFB,1000,0.276847,34.243877
10,1,5,100000,0,1000,1,2,700,5,BFB,1000,0.27,33.686609
10,1,5,100000,0,1000,2,2,1000,5,BFB,1000,0.266104,33.479537
10,1,5,100000,0,1000,2,2,100,5,BFB,1000,0.481665,35.791574
10,1,5,100000,0,1000,2,2,5000,5,BFB,1000,0.292905,32.32807
10,1,5,100000,0,1000,2,2,500,5,BFB,1000,0.279309,34.243877
10,1,5,100000,0,1000,2,2,700,5,BFB,1000,0.271412,33.686609
10,1,5,100000,0,1000,3,2,1000,5,BFB,1000,0.267541,33.479537
10,1,5,100000,0,1000,3,2,5000,5,BFB,1000,0.293475,32.32807
10,1,5,100000,0,1000,3,2,500,5,BFB,1000,0.278136,34.243877
10,1,5,100000,0,1000,3,2,700,5,BFB,1000,0.270998,33.686609
10,1,5,10000,0,1000,1,2,1000,5,BFB,1000,0.024907,33.339662
10,1,5,10000,0,1000,1,2,100,5,BFB,1000,0.021346,35.765846
10,1,5,10000,0,1000,1,2,5000,5,BFB,1000,0.027274,32.343561
10,1,5,10000,0,1000,1,2,500,5,BFB,1000,0.024116,34.164654
10,1,5,10000,0,1000,1,2,700,5,BFB,1000,0.024533,33.698057
10,1,5,10000,0,1000,2,2,1000,5,BFB,1000,0.024988,33.339662
10,1,5,10000,0,1000,2,2,100,5,BFB,1000,0.021498,35.765846
10,1,5,10000,0,1000,2,2,5000,5,BFB,1000,0.027069,32.343561
10,1,5,10000,0,1000,2,2,500,5,BFB,1000,0.024165,34.164654
10,1,5,10000,0,1000,2,2,700,5,BFB,1000,0.024585,33.698057
10,1,5,10000,0,1000,3,2,1000,5,BFB,1000,0.024969,33.339662
10,1,5,10000,0,1000,3,2,100,5,BFB,1000,0.021417,35.765846
10,1,5,10000,0,1000,3,2,5000,5,BFB,1000,0.027066,32.343561
10,1,5,10000,0,1000,3,2,500,5,BFB,1000,0.024154,34.164654
10,1,5,10000,0,1000,3,2,700,5,BFB,1000,0.024545,33.698057
10,1,5,1000,0,1000,1,2,1000,5,BFB,1000,0.002017,34.081637
10,1,5,1000,0,1000,1,2,100,5,BFB,1000,0.001975,35.300454
10,1,5,1000,0,1000,1,2,5000,5,BFB,1000,0.002002,34.081637
10,1,5,1000,0,1000,1,2,500,5,BFB,1000,0.002037,34.13399
10,1,5,1000,0,1000,1,2,700,5,BFB,1000,0.002019,34.008235
10,1,5,1000,0,1000,2,2,1000,5,BFB,1000,0.002001,34.081637
10,1,5,1000,0,1000,2,2,100,5,BFB,1000,0.001973,35.300454
10,1,5,1000,0,1000,2,2,5000,5,BFB,1000,0.002003,34.081637
10,1,5,1000,0,1000,2,2,500,5,BFB,1000,0.002035,34.13399
10,1,5,1000,0,1000,2,2,700,5,BFB,1000,0.002017,34.008235
10,1,5,1000,0,1000,3,2,1000,5,BFB,1000,0.002013,34.081637
10,1,5,1000,0,1000,3,2,100,5,BFB,1000,0.00198,35.300454
10,1,5,1000,0,1000,3,2,5000,5,BFB,1000,0.002004,34.081637
10,1,5,1000,0,1000,3,2,500,5,BFB,1000,0.002029,34.13399
10,1,5,1000,0,1000,3,2,700,5,BFB,1000,0.002021,34.008235
10,1,5,15000,0,1000,1,2,1000,5,BFB,1000,0.037711,33.460051
10,1,5,15000,0,1000,1,2,100,5,BFB,1000,0.034081,35.673391
10,1,5,15000,0,1000,1,2,5000,5,BFB,1000,0.042118,32.398578
10,1,5,15000,0,1000,1,2,500,5,BFB,1000,0.036387,34.162803
10,1,5,15000,0,1000,1,2,700,5,BFB,1000,0.037001,33.87817
10,1,5,15000,0,1000,2,2,1000,5,BFB,1000,0.037648,33.460051
10,1,5,15000,0,1000,2,2,100,5,BFB,1000,0.073302,35.673391
10,1,5,15000,0,1000,2,2,5000,5,BFB,1000,0.042064,32.398578
10,1,5,15000,0,1000,2,2,500,5,BFB,1000,0.036594,34.162803
10,1,5,15000,0,1000,2,2,700,5,BFB,1000,0.037191,33.87817
10,1,5,15000,0,1000,3,2,1000,5,BFB,1000,0.03767,33.460051
10,1,5,15000,0,1000,3,2,100,5,BFB,1000,0.10494,35.673391
10,1,5,15000,0,1000,3,2,5000,5,BFB,1000,0.042074,32.398578
10,1,5,15000,0,1000,3,2,500,5,BFB,1000,0.036499,34.162803
10,1,5,15000,0,1000,3,2,700,5,BFB,1000,0.037063,33.87817
10,1,5,25000,0,1000,1,2,1000,5,BFB,1000,0.063195,33.325549
10,1,5,25000,0,1000,1,2,100,5,BFB,1000,0.062729,35.667165
10,1,5,25000,0,1000,1,2,5000,5,BFB,1000,0.072063,32.410519
10,1,5,25000,0,1000,1,2,500,5,BFB,1000,0.307959,34.026684
10,1,5,25000,0,1000,1,2,700,5,BFB,1000,0.062404,33.755525
10,1,5,25000,0,1000,2,2,1000,5,BFB,1000,0.063356,33.325549
10,1,5,25000,0,1000,2,2,100,5,BFB,1000,0.063098,35.667165
10,1,5,25000,0,1000,2,2,5000,5,BFB,1000,0.072649,32.410519
10,1,5,25000,0,1000,2,2,500,5,BFB,1000,0.062861,34.026684
10,1,5,25000,0,1000,2,2,700,5,BFB,1000,0.062626,33.755525
10,1,5,25000,0,1000,3,2,1000,5,BFB,1000,0.063176,33.325549
10,1,5,25000,0,1000,3,2,100,5,BFB,1000,0.063024,35.667165
10,1,5,25000,0,1000,3,2,5000,5,BFB,1000,0.072174,32.410519
10,1,5,25000,0,1000,3,2,500,5,BFB,1000,0.061527,34.026684
10,1,5,25000,0,1000,3,2,700,5,BFB,1000,0.062628,33.755525
10,1,5,50000,0,1000,1,2,1000,5,BFB,1000,0.128251,33.356985
10,1,5,50000,0,1000,1,2,100,5,BFB,1000,0.157563,35.463933
10,1,5,50000,0,1000,1,2,5000,5,BFB,1000,0.145223,32.352212
10,1,5,50000,0,1000,1,2,500,5,BFB,1000,0.127752,34.164245
10,1,5,50000,0,1000,1,2,700,5,BFB,1000,0.13082,33.74856
10,1,5,50000,0,1000,2,2,1000,5,BFB,1000,0.128721,33.356985
10,1,5,50000,0,1000,2,2,100,5,BFB,1000,0.160913,35.463933
10,1,5,50000,0,1000,2,2,5000,5,BFB,1000,0.145805,32.352212
10,1,5,50000,0,1000,2,2,500,5,BFB,1000,0.127055,34.164245
10,1,5,50000,0,1000,2,2,700,5,BFB,1000,0.128101,33.74856
10,1,5,50000,0,1000,3,2,1000,5,BFB,1000,0.128384,33.356985
10,1,5,50000,0,1000,3,2,100,5,BFB,1000,0.346905,35.463933
10,1,5,50000,0,1000,3,2,5000,5,BFB,1000,0.145827,32.352212
10,1,5,50000,0,1000,3,2,500,5,BFB,1000,0.126941,34.164245
10,1,5,50000,0,1000,3,2,700,5,BFB,1000,0.127978,33.74856
10,1,5,5000,0,1000,1,2,1000,5,BFB,1000,0.061103,33.44475
10,1,5,5000,0,1000,1,2,100,5,BFB,1000,0.010272,35.67204
10,1,5,5000,0,1000,1,2,5000,5,BFB,1000,0.012265,32.64288
10,1,5,5000,0,1000,1,2,500,5,BFB,1000,0.011793,34.159642
10,1,5,5000,0,1000,1,2,700,5,BFB,1000,0.012043,33.775466
10,1,5,5000,0,1000,2,2,1000,5,BFB,1000,0.012179,33.44475
10,1,5,5000,0,1000,2,2,100,5,BFB,1000,0.031414,35.67204
10,1,5,5000,0,1000,2,2,5000,5,BFB,1000,0.012252,32.64288
10,1,5,5000,0,1000,2,2,500,5,BFB,1000,0.011875,34.159642
10,1,5,5000,0,1000,2,2,700,5,BFB,1000,0.012029,33.775466
10,1,5,5000,0,1000,3,2,1000,5,BFB,1000,0.012172,33.44475
10,1,5,5000,0,1000,3,2,100,5,BFB,1000,0.010302,35.67204
10,1,5,5000,0,1000,3,2,5000,5,BFB,1000,0.012257,32.64288
10,1,5,5000,0,1000,3,2,500,5,BFB,1000,0.011848,34.159642
10,1,5,5000,0,1000,3,2,700,5,BFB,1000,0.01202,33.775466
10,1,5,75000,0,1000,1,2,1000,5,BFB,1000,0.195114,33.316858
10,1,5,75000,0,1000,1,2,100,5,BFB,1000,0.287916,35.477832
10,1,5,75000,0,1000,1,2,5000,5,BFB,1000,0.218811,32.318769
10,1,5,75000,0,1000,1,2,500,5,BFB,1000,0.197957,34.057593
10,1,5,75000,0,1000,1,2,700,5,BFB,1000,0.20079,33.572714
10,1,5,75000,0,1000,2,2,1000,5,BFB,1000,0.195935,33.316858
10,1,5,75000,0,1000,2,2,100,5,BFB,1000,0.298396,35.477832
