pits,heuristics,c,iterations,seed,num_games,policy,type_system,sts_size,domain, max_alg, num_of_games,max_time,avg_score
10,1,10,50000,0,1000,1,2,500,5,BFB,1000,0.147527,34.66121
10,1,10,50000,0,1000,1,2,700,5,BFB,1000,0.148321,34.406284
10,1,10,50000,0,1000,2,2,1000,5,BFB,1000,0.152303,33.718442
10,1,10,50000,0,1000,2,2,100,5,BFB,1000,0.143793,35.947235
10,1,10,50000,0,1000,2,2,5000,5,BFB,1000,0.159006,32.469735
10,1,10,50000,0,1000,2,2,500,5,BFB,1000,0.148945,34.627997
10,1,10,50000,0,1000,3,2,1000,5,BFB,1000,0.150026,33.684464
10,1,10,50000,0,1000,3,2,100,5,BFB,1000,0.140693,35.918024
10,1,10,50000,0,1000,3,2,5000,5,BFB,1000,0.155355,32.47812
10,1,10,50000,0,1000,3,2,500,5,BFB,1000,0.150614,34.607886
10,1,10,50000,0,1000,3,2,700,5,BFB,1000,0.147682,34.163277
10,1,10,5000,0,1000,1,2,1000,5,BFB,1000,0.012224,33.777844
10,1,10,5000,0,1000,1,2,100,5,BFB,1000,0.013561,35.974112
10,1,10,5000,0,1000,1,2,5000,5,BFB,1000,0.011548,33.269019
10,1,10,5000,0,1000,1,2,500,5,BFB,1000,0.012729,34.527044
10,1,10,5000,0,1000,1,2,700,5,BFB,1000,0.01252,34.217005
10,1,10,5000,0,1000,2,2,1000,5,BFB,1000,0.013222,33.622423
10,1,10,5000,0,1000,2,2,100,5,BFB,1000,0.014128,35.926063
10,1,10,5000,0,1000,2,2,5000,5,BFB,1000,0.011524,33.269019
10,1,10,5000,0,1000,2,2,500,5,BFB,1000,0.01318,34.823546
10,1,10,5000,0,1000,2,2,700,5,BFB,1000,0.01281,34.126692
10,1,10,5000,0,1000,3,2,1000,5,BFB,1000,0.01268,33.735194
10,1,10,5000,0,1000,3,2,100,5,BFB,1000,0.013677,35.899244
10,1,10,5000,0,1000,3,2,5000,5,BFB,1000,0.011729,33.269019
10,1,10,5000,0,1000,3,2,500,5,BFB,1000,0.012931,34.733708
10,1,10,5000,0,1000,3,2,700,5,BFB,1000,0.012634,34.095407
10,1,10,75000,0,1000,1,2,1000,5,BFB,1000,0.22871,33.478395
10,1,10,75000,0,1000,1,2,100,5,BFB,1000,0.213776,35.936213
10,1,10,75000,0,1000,1,2,5000,5,BFB,1000,0.23642,32.565255
10,1,10,75000,0,1000,1,2,500,5,BFB,1000,0.221658,34.726389
10,1,10,75000,0,1000,1,2,700,5,BFB,1000,0.223819,34.21704
10,1,10,75000,0,1000,2,2,1000,5,BFB,1000,0.228334,33.616268
10,1,10,75000,0,1000,2,2,100,5,BFB,1000,0.21449,36.009058
10,1,10,75000,0,1000,2,2,5000,5,BFB,1000,0.238943,32.59222
10,1,10,75000,0,1000,2,2,500,5,BFB,1000,0.22408,34.598771
10,1,10,75000,0,1000,2,2,700,5,BFB,1000,0.227363,34.262755
10,1,10,75000,0,1000,3,2,1000,5,BFB,1000,0.225492,33.70182
10,1,10,75000,0,1000,3,2,100,5,BFB,1000,0.210579,35.843124
10,1,10,75000,0,1000,3,2,5000,5,BFB,1000,0.236292,32.503517
10,1,10,75000,0,1000,3,2,500,5,BFB,1000,0.21944,34.595607
10,1,10,75000,0,1000,3,2,700,5,BFB,1000,0.221629,34.173101
10,1,15,100000,0,1000,1,2,1000,5,BFB,1000,0.298351,34.290265
10,1,15,100000,0,1000,1,2,100,5,BFB,1000,0.284508,36.607861
10,1,15,100000,0,1000,1,2,5000,5,BFB,1000,0.311238,33.212845
10,1,15,100000,0,1000,1,2,500,5,BFB,1000,0.297258,35.476313
10,1,15,100000,0,1000,1,2,700,5,BFB,1000,0.297118,34.972535
10,1,15,100000,0,1000,2,2,1000,5,BFB,1000,0.297852,34.297893
10,1,15,100000,0,1000,2,2,100,5,BFB,1000,0.286653,36.680868
10,1,15,100000,0,1000,2,2,5000,5,BFB,1000,0.320359,33.383944
10,1,15,100000,0,1000,2,2,500,5,BFB,1000,0.299591,35.278017
10,1,15,100000,0,1000,2,2,700,5,BFB,1000,0.29878,34.83724
10,1,15,100000,0,1000,3,2,1000,5,BFB,1000,0.293286,34.152361
10,1,15,100000,0,1000,3,2,100,5,BFB,1000,0.280711,36.559974
10,1,15,100000,0,1000,3,2,5000,5,BFB,1000,0.310528,33.281524
10,1,15,100000,0,1000,3,2,500,5,BFB,1000,0.293339,35.513237
10,1,15,100000,0,1000,3,2,700,5,BFB,1000,0.295881,35.0025
10,1,15,10000,0,1000,1,2,1000,5,BFB,1000,0.026469,34.282946
10,1,15,10000,0,1000,1,2,100,5,BFB,1000,0.028427,36.629344
10,1,15,10000,0,1000,1,2,5000,5,BFB,1000,0.024596,33.631363
10,1,15,10000,0,1000,1,2,500,5,BFB,1000,0.027518,35.546956
10,1,15,10000,0,1000,1,2,700,5,BFB,1000,0.02719,35.046327
10,1,15,10000,0,1000,2,2,1000,5,BFB,1000,0.027129,34.313681
10,1,15,10000,0,1000,2,2,100,5,BFB,1000,0.028743,36.340275
10,1,15,10000,0,1000,2,2,5000,5,BFB,1000,0.024798,33.372255
10,1,15,10000,0,1000,2,2,500,5,BFB,1000,0.028566,35.463696
10,1,15,10000,0,1000,2,2,700,5,BFB,1000,0.02791,34.92551
10,1,15,10000,0,1000,3,2,1000,5,BFB,1000,0.027494,34.205275
10,1,15,10000,0,1000,3,2,100,5,BFB,1000,0.028717,36.495295
10,1,15,10000,0,1000,3,2,5000,5,BFB,1000,0.024451,33.52651
10,1,15,10000,0,1000,3,2,500,5,BFB,1000,0.028608,35.491426
10,1,15,10000,0,1000,3,2,700,5,BFB,1000,0.027309,35.092245
10,1,15,1000,0,1000,1,2,1000,5,BFB,1000,0.001858,35.608183
10,1,15,1000,0,1000,1,2,100,5,BFB,1000,0.002001,36.618084
10,1,15,1000,0,1000,1,2,5000,5,BFB,1000,0.001858,35.608183
10,1,15,1000,0,1000,1,2,500,5,BFB,1000,0.001883,35.710587
10,1,15,1000,0,1000,1,2,700,5,BFB,1000,0.001881,35.695558
10,1,15,1000,0,1000,2,2,1000,5,BFB,1000,0.001915,35.608183
10,1,15,1000,0,1000,2,2,100,5,BFB,1000,0.002043,36.569118
10,1,15,1000,0,1000,2,2,5000,5,BFB,1000,0.001873,35.608183
10,1,15,1000,0,1000,2,2,500,5,BFB,1000,0.00189,35.530149
10,1,15,1000,0,1000,2,2,700,5,BFB,1000,0.001868,35.3961
10,1,15,1000,0,1000,3,2,1000,5,BFB,1000,0.00186,35.608183
10,1,15,1000,0,1000,3,2,100,5,BFB,1000,0.002034,36.730773
10,1,15,1000,0,1000,3,2,5000,5,BFB,1000,0.001859,35.608183
10,1,15,1000,0,1000,3,2,500,5,BFB,1000,0.001869,35.508977
10,1,15,1000,0,1000,3,2,700,5,BFB,1000,0.001902,35.406514
10,1,15,15000,0,1000,1,2,1000,5,BFB,1000,0.041869,34.438491
10,1,15,15000,0,1000,1,2,100,5,BFB,1000,0.043771,36.811251
10,1,15,15000,0,1000,1,2,5000,5,BFB,1000,0.03891,33.337767
10,1,15,15000,0,1000,1,2,500,5,BFB,1000,0.043272,35.616218
10,1,15,15000,0,1000,1,2,700,5,BFB,1000,0.042717,35.025226
10,1,15,15000,0,1000,2,2,1000,5,BFB,1000,0.042911,34.277763
10,1,15,15000,0,1000,2,2,100,5,BFB,1000,0.045362,36.641827
10,1,15,15000,0,1000,2,2,5000,5,BFB,1000,0.0394,33.264904
10,1,15,15000,0,1000,2,2,500,5,BFB,1000,0.04432,35.434129
10,1,15,15000,0,1000,2,2,700,5,BFB,1000,0.04345,34.822047
10,1,15,15000,0,1000,3,2,1000,5,BFB,1000,0.042076,34.368785
10,1,15,15000,0,1000,3,2,100,5,BFB,1000,0.041882,36.484305
10,1,15,15000,0,1000,3,2,5000,5,BFB,1000,0.040867,33.349921
10,1,15,15000,0,1000,3,2,500,5,BFB,1000,0.042662,35.540274
10,1,15,15000,0,1000,3,2,700,5,BFB,1000,0.04249,35.178415
10,1,15,25000,0,1000,1,2,1000,5,BFB,1000,0.072168,34.271995
10,1,15,25000,0,1000,1,2,100,5,BFB,1000,0.070697,36.779476
10,1,15,25000,0,1000,1,2,5000,5,BFB,1000,0.070627,33.231553
10,1,15,25000,0,1000,1,2,500,5,BFB,1000,0.07385,35.46061
10,1,15,25000,0,1000,1,2,700,5,BFB,1000,0.072495,34.888304
10,1,15,25000,0,1000,2,2,1000,5,BFB,1000,0.07378,34.322875
10,1,15,25000,0,1000,2,2,100,5,BFB,1000,0.072912,36.626962
10,1,15,25000,0,1000,2,2,5000,5,BFB,1000,0.07142,33.24184
10,1,15,25000,0,1000,2,2,500,5,BFB,1000,0.077913,35.63797
10,1,15,25000,0,1000,2,2,700,5,BFB,1000,0.073918,35.02566
10,1,15,25000,0,1000,3,2,1000,5,BFB,1000,0.072606,34.309969
10,1,15,25000,0,1000,3,2,100,5,BFB,1000,0.070301,36.616984
10,1,15,25000,0,1000,3,2,5000,5,BFB,1000,0.072497,33.302188
10,1,15,25000,0,1000,3,2,500,5,BFB,1000,0.073741,35.586715
10,1,15,25000,0,1000,3,2,700,5,BFB,1000,0.072266,35.03679
10,1,15,50000,0,1000,1,2,1000,5,BFB,1000,0.148233,34.086917
