pits,heuristics,c,iterations,seed,num_games,policy,type_system,sts_size,domain, max_alg, num_of_games,max_time,avg_score
10,1,15,1000,0,1000,1,2,5000,5,BFB,1000,0.001896,35.536266
10,1,15,1000,0,1000,1,2,500,5,BFB,1000,0.0019,35.505705
10,1,15,1000,0,1000,1,2,700,5,BFB,1000,0.001897,35.601144
10,1,15,1000,0,1000,2,2,1000,5,BFB,1000,0.001906,35.536266
10,1,15,1000,0,1000,2,2,100,5,BFB,1000,0.001868,38.566556
10,1,15,1000,0,1000,2,2,5000,5,BFB,1000,0.001908,35.536266
10,1,15,1000,0,1000,2,2,500,5,BFB,1000,0.001896,35.505705
10,1,15,1000,0,1000,2,2,700,5,BFB,1000,0.001908,35.601144
10,1,15,1000,0,1000,3,2,1000,5,BFB,1000,0.001894,35.536266
10,1,15,1000,0,1000,3,2,100,5,BFB,1000,0.001853,38.566556
10,1,15,1000,0,1000,3,2,5000,5,BFB,1000,0.001905,35.536266
10,1,15,1000,0,1000,3,2,500,5,BFB,1000,0.001895,35.505705
10,1,15,1000,0,1000,3,2,700,5,BFB,1000,0.001913,35.601144
10,1,15,15000,0,1000,1,2,1000,5,BFB,1000,0.036691,39.88781
10,1,15,15000,0,1000,1,2,100,5,BFB,1000,0.044675,42.226944
10,1,15,15000,0,1000,1,2,5000,5,BFB,1000,0.038516,32.740429
10,1,15,15000,0,1000,1,2,500,5,BFB,1000,0.036858,38.081822
10,1,15,15000,0,1000,1,2,700,5,BFB,1000,0.036471,37.607564
10,1,15,15000,0,1000,2,2,1000,5,BFB,1000,0.036782,39.88781
10,1,15,15000,0,1000,2,2,100,5,BFB,1000,0.044807,42.226944
10,1,15,15000,0,1000,2,2,5000,5,BFB,1000,0.03818,32.740429
10,1,15,15000,0,1000,2,2,500,5,BFB,1000,0.036669,38.081822
10,1,15,15000,0,1000,2,2,700,5,BFB,1000,0.036523,37.607564
10,1,15,15000,0,1000,3,2,1000,5,BFB,1000,0.036857,39.88781
10,1,15,15000,0,1000,3,2,100,5,BFB,1000,0.044862,42.226944
10,1,15,15000,0,1000,3,2,5000,5,BFB,1000,0.038136,32.740429
10,1,15,15000,0,1000,3,2,500,5,BFB,1000,0.036607,38.081822
10,1,15,15000,0,1000,3,2,700,5,BFB,1000,0.036512,37.607564
