pits,heuristics,c,iterations,seed,num_games,policy,type_system,sts_size,domain, max_alg, num_of_games,max_time,avg_score
10,1,10,50000,0,1000,3,2,1000,5,BFB,1000,0.133842,33.509501
10,1,10,50000,0,1000,3,2,100,5,BFB,1000,0.161507,35.367803
10,1,10,50000,0,1000,3,2,5000,5,BFB,1000,0.148903,32.515948
10,1,10,50000,0,1000,3,2,500,5,BFB,1000,0.123844,34.710732
10,1,10,50000,0,1000,3,2,700,5,BFB,1000,0.127483,34.04188
10,1,10,5000,0,1000,1,2,1000,5,BFB,1000,0.012132,33.538395
10,1,10,5000,0,1000,1,2,100,5,BFB,1000,0.009906,35.200758
10,1,10,5000,0,1000,1,2,5000,5,BFB,1000,0.011904,33.166215
10,1,10,5000,0,1000,1,2,500,5,BFB,1000,0.011773,34.572784
10,1,10,5000,0,1000,1,2,700,5,BFB,1000,0.018547,34.238201
10,1,10,5000,0,1000,2,2,1000,5,BFB,1000,0.012206,33.538395
10,1,10,5000,0,1000,2,2,100,5,BFB,1000,0.010078,35.200758
10,1,10,5000,0,1000,2,2,5000,5,BFB,1000,0.011998,33.166215
10,1,10,5000,0,1000,2,2,500,5,BFB,1000,0.011792,34.572784
10,1,10,5000,0,1000,2,2,700,5,BFB,1000,0.012037,34.238201
10,1,10,5000,0,1000,3,2,1000,5,BFB,1000,0.012175,33.538395
10,1,10,5000,0,1000,3,2,100,5,BFB,1000,0.009993,35.200758
10,1,10,5000,0,1000,3,2,5000,5,BFB,1000,0.012026,33.166215
10,1,10,5000,0,1000,3,2,500,5,BFB,1000,0.011773,34.572784
10,1,10,5000,0,1000,3,2,700,5,BFB,1000,0.012062,34.238201
10,1,10,75000,0,1000,1,2,1000,5,BFB,1000,0.199706,33.623744
10,1,10,75000,0,1000,1,2,100,5,BFB,1000,0.285555,35.282302
10,1,10,75000,0,1000,1,2,5000,5,BFB,1000,0.22492,32.506108
10,1,10,75000,0,1000,1,2,500,5,BFB,1000,0.191522,34.680992
10,1,10,75000,0,1000,1,2,700,5,BFB,1000,0.189369,34.211175
10,1,10,75000,0,1000,2,2,1000,5,BFB,1000,0.197092,33.623744
10,1,10,75000,0,1000,2,2,100,5,BFB,1000,0.301094,35.282302
10,1,10,75000,0,1000,2,2,5000,5,BFB,1000,0.227787,32.506108
10,1,10,75000,0,1000,2,2,500,5,BFB,1000,0.188832,34.680992
10,1,10,75000,0,1000,2,2,700,5,BFB,1000,0.194684,34.211175
10,1,10,75000,0,1000,3,2,1000,5,BFB,1000,0.196932,33.623744
10,1,10,75000,0,1000,3,2,100,5,BFB,1000,0.291372,35.282302
10,1,10,75000,0,1000,3,2,5000,5,BFB,1000,0.224652,32.506108
10,1,10,75000,0,1000,3,2,500,5,BFB,1000,0.193185,34.680992
