pits,back_propagation,heuristics,c,policy,iterations,seed,num_games,type_system,sts_size,mm_level,domain, max_alg, min_alg, num_of_games,num_of_draws,num_of_incomplete,max_win,min_win,total_win_games,max_time,min_time
6,1,2,2.5,3,1000,0,100,2,700,7,0,BFB+SR,MINMAX,100,20,0,0.000000,1.000000,0,0.002091,0.002856
6,1,2,2.5,3,15000,0,100,2,1000,3,0,BFB+SR,MINMAX,100,47,0,0.075472,0.924528,4,0.015640,0.038512
6,1,2,2.5,3,15000,0,100,2,1000,4,0,BFB+SR,MINMAX,100,31,0,0.043478,0.956522,3,0.015909,0.035550
6,1,2,2.5,3,15000,0,100,2,1000,5,0,BFB+SR,MINMAX,100,23,0,0.000000,1.000000,0,0.018781,0.034434
6,1,2,2.5,3,15000,0,100,2,1000,6,0,BFB+SR,MINMAX,100,25,0,0.013333,0.986667,1,0.016602,0.031891
6,1,2,2.5,3,15000,0,100,2,1000,7,0,BFB+SR,MINMAX,100,28,0,0.000000,1.000000,0,0.019500,0.031052
6,1,2,2.5,3,15000,0,100,2,100,3,0,BFB+SR,MINMAX,100,46,0,0.129630,0.870370,7,0.021811,0.043881
6,1,2,2.5,3,15000,0,100,2,100,4,0,BFB+SR,MINMAX,100,36,0,0.062500,0.937500,4,0.024673,0.044395
6,1,2,2.5,3,15000,0,100,2,100,5,0,BFB+SR,MINMAX,100,28,0,0.069444,0.930556,5,0.023869,0.041240
6,1,2,2.5,3,15000,0,100,2,100,6,0,BFB+SR,MINMAX,100,18,0,0.024390,0.975610,2,0.024569,0.039792
6,1,2,2.5,3,15000,0,100,2,100,7,0,BFB+SR,MINMAX,100,21,0,0.000000,1.000000,0,0.024718,0.036981
6,1,2,2.5,3,15000,0,100,2,5000,3,0,BFB+SR,MINMAX,100,51,0,0.204082,0.795918,10,0.018401,0.039685
6,1,2,2.5,3,15000,0,100,2,5000,4,0,BFB+SR,MINMAX,100,38,0,0.048387,0.951613,3,0.018392,0.036546
6,1,2,2.5,3,15000,0,100,2,5000,5,0,BFB+SR,MINMAX,100,38,0,0.000000,1.000000,0,0.018537,0.032718
6,1,2,2.5,3,15000,0,100,2,5000,6,0,BFB+SR,MINMAX,100,26,0,0.000000,1.000000,0,0.018931,0.031751
6,1,2,2.5,3,15000,0,100,2,5000,7,0,BFB+SR,MINMAX,100,24,0,0.000000,1.000000,0,0.019225,0.031592
6,1,2,2.5,3,15000,0,100,2,500,3,0,BFB+SR,MINMAX,100,60,0,0.125000,0.875000,5,0.018038,0.038993
6,1,2,2.5,3,15000,0,100,2,500,4,0,BFB+SR,MINMAX,100,35,0,0.046154,0.953846,3,0.018334,0.039132
6,1,2,2.5,3,15000,0,100,2,500,5,0,BFB+SR,MINMAX,100,35,0,0.030769,0.969231,2,0.019531,0.036101
6,1,2,2.5,3,15000,0,100,2,500,6,0,BFB+SR,MINMAX,100,18,0,0.024390,0.975610,2,0.019190,0.032891
6,1,2,2.5,3,15000,0,100,2,500,7,0,BFB+SR,MINMAX,100,24,0,0.000000,1.000000,0,0.019489,0.033402
6,1,2,2.5,3,15000,0,100,2,700,3,0,BFB+SR,MINMAX,100,33,0,0.149254,0.850746,10,0.015687,0.038016
6,1,2,2.5,3,15000,0,100,2,700,4,0,BFB+SR,MINMAX,100,35,0,0.046154,0.953846,3,0.016923,0.036650
6,1,2,2.5,3,15000,0,100,2,700,5,0,BFB+SR,MINMAX,100,34,0,0.000000,1.000000,0,0.017519,0.034642
6,1,2,2.5,3,15000,0,100,2,700,6,0,BFB+SR,MINMAX,100,22,0,0.000000,1.000000,0,0.017503,0.032468
6,1,2,2.5,3,15000,0,100,2,700,7,0,BFB+SR,MINMAX,100,14,0,0.000000,1.000000,0,0.016879,0.031946
6,1,2,2.5,3,25000,0,100,2,1000,3,0,BFB+SR,MINMAX,100,44,0,0.196429,0.803571,11,0.025249,0.066930
6,1,2,2.5,3,25000,0,100,2,1000,4,0,BFB+SR,MINMAX,100,29,0,0.042254,0.957747,3,0.028164,0.058551
6,1,2,2.5,3,25000,0,100,2,1000,5,0,BFB+SR,MINMAX,100,33,0,0.014925,0.985075,1,0.031534,0.056576
6,1,2,2.5,3,25000,0,100,2,1000,6,0,BFB+SR,MINMAX,100,20,0,0.000000,1.000000,0,0.028438,0.054486
6,1,2,2.5,3,25000,0,100,2,1000,7,0,BFB+SR,MINMAX,100,29,0,0.000000,1.000000,0,0.034325,0.050527
6,1,2,2.5,3,25000,0,100,2,100,3,0,BFB+SR,MINMAX,100,45,0,0.218182,0.781818,12,0.038300,0.073465
6,1,2,2.5,3,25000,0,100,2,100,4,0,BFB+SR,MINMAX,100,44,0,0.035714,0.964286,2,0.039727,0.071683
6,1,2,2.5,3,25000,0,100,2,100,5,0,BFB+SR,MINMAX,100,32,0,0.044118,0.955882,3,0.037512,0.070344
6,1,2,2.5,3,25000,0,100,2,100,6,0,BFB+SR,MINMAX,100,23,0,0.000000,1.000000,0,0.036795,0.064411
6,1,2,2.5,3,25000,0,100,2,100,7,0,BFB+SR,MINMAX,100,26,0,0.000000,1.000000,0,0.039557,0.065107
6,1,2,2.5,3,25000,0,100,2,5000,3,0,BFB+SR,MINMAX,100,41,0,0.254237,0.745763,15,0.027087,0.068368
6,1,2,2.5,3,25000,0,100,2,5000,4,0,BFB+SR,MINMAX,100,32,0,0.058824,0.941176,4,0.026815,0.060346
6,1,2,2.5,3,25000,0,100,2,5000,5,0,BFB+SR,MINMAX,100,32,0,0.000000,1.000000,0,0.032030,0.056491
6,1,2,2.5,3,25000,0,100,2,5000,6,0,BFB+SR,MINMAX,100,23,0,0.012987,0.987013,1,0.030410,0.050286
6,1,2,2.5,3,25000,0,100,2,5000,7,0,BFB+SR,MINMAX,100,20,0,0.000000,1.000000,0,0.029347,0.051483
6,1,2,2.5,3,25000,0,100,2,500,3,0,BFB+SR,MINMAX,100,56,0,0.181818,0.818182,8,0.030382,0.064537
6,1,2,2.5,3,25000,0,100,2,500,4,0,BFB+SR,MINMAX,100,39,0,0.098361,0.901639,6,0.032930,0.065814
6,1,2,2.5,3,25000,0,100,2,500,5,0,BFB+SR,MINMAX,100,27,0,0.000000,1.000000,0,0.031604,0.057481
6,1,2,2.5,3,25000,0,100,2,500,6,0,BFB+SR,MINMAX,100,27,0,0.000000,1.000000,0,0.031684,0.056365
6,1,2,2.5,3,25000,0,100,2,500,7,0,BFB+SR,MINMAX,100,18,0,0.000000,1.000000,0,0.034407,0.052795
6,1,2,2.5,3,25000,0,100,2,700,3,0,BFB+SR,MINMAX,100,44,0,0.071429,0.928571,4,0.027759,0.064114
6,1,2,2.5,3,25000,0,100,2,700,4,0,BFB+SR,MINMAX,100,43,0,0.017544,0.982456,1,0.033360,0.059854
6,1,2,2.5,3,25000,0,100,2,700,5,0,BFB+SR,MINMAX,100,29,0,0.014085,0.985915,1,0.029142,0.057032
6,1,2,2.5,3,25000,0,100,2,700,6,0,BFB+SR,MINMAX,100,15,0,0.000000,1.000000,0,0.029324,0.054523
6,1,2,2.5,3,25000,0,100,2,700,7,0,BFB+SR,MINMAX,100,21,0,0.000000,1.000000,0,0.031010,0.051818
6,1,2,2.5,3,50000,0,100,2,1000,3,0,BFB+SR,MINMAX,100,56,0,0.090909,0.909091,4,0.054870,0.125829
6,1,2,2.5,3,50000,0,100,2,1000,4,0,BFB+SR,MINMAX,100,46,0,0.018519,0.981481,1,0.056238,0.124265
6,1,2,2.5,3,50000,0,100,2,1000,5,0,BFB+SR,MINMAX,100,32,0,0.044118,0.955882,3,0.054450,0.115361
6,1,2,2.5,3,50000,0,100,2,1000,6,0,BFB+SR,MINMAX,100,27,0,0.000000,1.000000,0,0.064788,0.113014
6,1,2,2.5,3,50000,0,100,2,1000,7,0,BFB+SR,MINMAX,100,26,0,0.000000,1.000000,0,0.061945,0.103591
6,1,2,2.5,3,50000,0,100,2,100,3,0,BFB+SR,MINMAX,100,46,0,0.166667,0.833333,9,0.076213,0.149910
6,1,2,2.5,3,50000,0,100,2,100,4,0,BFB+SR,MINMAX,100,38,0,0.145161,0.854839,9,0.084751,0.155284
6,1,2,2.5,3,50000,0,100,2,100,5,0,BFB+SR,MINMAX,100,37,0,0.031746,0.968254,2,0.081805,0.140152
6,1,2,2.5,3,50000,0,100,2,100,6,0,BFB+SR,MINMAX,100,25,0,0.013333,0.986667,1,0.075999,0.136531
6,1,2,2.5,3,50000,0,100,2,100,7,0,BFB+SR,MINMAX,100,24,0,0.000000,1.000000,0,0.075657,0.124557
6,1,2,2.5,3,50000,0,100,2,5000,3,0,BFB+SR,MINMAX,100,50,0,0.100000,0.900000,5,0.058114,0.131274
6,1,2,2.5,3,50000,0,100,2,5000,4,0,BFB+SR,MINMAX,100,39,0,0.016393,0.983607,1,0.057718,0.120214
6,1,2,2.5,3,50000,0,100,2,5000,5,0,BFB+SR,MINMAX,100,25,0,0.000000,1.000000,0,0.063701,0.115269
6,1,2,2.5,3,50000,0,100,2,5000,6,0,BFB+SR,MINMAX,100,28,0,0.000000,1.000000,0,0.064898,0.107554
6,1,2,2.5,3,50000,0,100,2,5000,7,0,BFB+SR,MINMAX,100,18,0,0.000000,1.000000,0,0.059810,0.103629
6,1,2,2.5,3,50000,0,100,2,500,3,0,BFB+SR,MINMAX,100,44,0,0.160714,0.839286,9,0.064793,0.128900
6,1,2,2.5,3,50000,0,100,2,500,4,0,BFB+SR,MINMAX,100,38,0,0.064516,0.935484,4,0.063219,0.130320
6,1,2,2.5,3,50000,0,100,2,500,5,0,BFB+SR,MINMAX,100,32,0,0.014706,0.985294,1,0.064923,0.119675
6,1,2,2.5,3,50000,0,100,2,500,6,0,BFB+SR,MINMAX,100,24,0,0.013158,0.986842,1,0.066537,0.108568
6,1,2,2.5,3,50000,0,100,2,500,7,0,BFB+SR,MINMAX,100,20,0,0.000000,1.000000,0,0.066328,0.110833
6,1,2,2.5,3,50000,0,100,2,700,3,0,BFB+SR,MINMAX,100,38,0,0.112903,0.887097,7,0.061547,0.151305
6,1,2,2.5,3,50000,0,100,2,700,4,0,BFB+SR,MINMAX,100,38,0,0.016129,0.983871,1,0.061096,0.122510
6,1,2,2.5,3,50000,0,100,2,700,5,0,BFB+SR,MINMAX,100,33,0,0.000000,1.000000,0,0.059611,0.112985
6,1,2,2.5,3,50000,0,100,2,700,6,0,BFB+SR,MINMAX,100,22,0,0.012821,0.987179,1,0.054815,0.108840
6,1,2,2.5,3,50000,0,100,2,700,7,0,BFB+SR,MINMAX,100,21,0,0.000000,1.000000,0,0.060994,0.105520
6,1,2,2.5,3,5000,0,100,2,1000,3,0,BFB+SR,MINMAX,100,48,0,0.269231,0.730769,14,0.005427,0.012729
6,1,2,2.5,3,5000,0,100,2,1000,4,0,BFB+SR,MINMAX,100,38,0,0.000000,1.000000,0,0.006256,0.011519
6,1,2,2.5,3,5000,0,100,2,1000,5,0,BFB+SR,MINMAX,100,27,0,0.027397,0.972603,2,0.005829,0.010798
6,1,2,2.5,3,5000,0,100,2,1000,6,0,BFB+SR,MINMAX,100,20,0,0.000000,1.000000,0,0.005950,0.010789
6,1,2,2.5,3,5000,0,100,2,1000,7,0,BFB+SR,MINMAX,100,19,0,0.000000,1.000000,0,0.006138,0.010828
6,1,2,2.5,3,5000,0,100,2,100,3,0,BFB+SR,MINMAX,100,42,0,0.327586,0.672414,19,0.007649,0.014490
6,1,2,2.5,3,5000,0,100,2,100,4,0,BFB+SR,MINMAX,100,46,0,0.092593,0.907407,5,0.007652,0.014297
6,1,2,2.5,3,5000,0,100,2,100,5,0,BFB+SR,MINMAX,100,31,0,0.014493,0.985507,1,0.007366,0.013095
6,1,2,2.5,3,5000,0,100,2,100,6,0,BFB+SR,MINMAX,100,27,0,0.000000,1.000000,0,0.007610,0.012476
6,1,2,2.5,3,5000,0,100,2,100,7,0,BFB+SR,MINMAX,100,25,0,0.000000,1.000000,0,0.007965,0.012453
6,1,2,2.5,3,5000,0,100,2,5000,3,0,BFB+SR,MINMAX,100,47,0,0.169811,0.830189,9,0.005964,0.013424
6,1,2,2.5,3,5000,0,100,2,5000,4,0,BFB+SR,MINMAX,100,36,0,0.046875,0.953125,3,0.006106,0.011959
6,1,2,2.5,3,5000,0,100,2,5000,5,0,BFB+SR,MINMAX,100,37,0,0.015873,0.984127,1,0.006641,0.011003
6,1,2,2.5,3,5000,0,100,2,5000,6,0,BFB+SR,MINMAX,100,24,0,0.000000,1.000000,0,0.006331,0.010685
6,1,2,2.5,3,5000,0,100,2,5000,7,0,BFB+SR,MINMAX,100,25,0,0.000000,1.000000,0,0.007676,0.010681
6,1,2,2.5,3,5000,0,100,2,500,3,0,BFB+SR,MINMAX,100,44,0,0.107143,0.892857,6,0.006675,0.012635
6,1,2,2.5,3,5000,0,100,2,500,4,0,BFB+SR,MINMAX,100,37,0,0.031746,0.968254,2,0.006270,0.011901
6,1,2,2.5,3,5000,0,100,2,500,5,0,BFB+SR,MINMAX,100,33,0,0.044776,0.955224,3,0.006436,0.011275
6,1,2,2.5,3,5000,0,100,2,500,6,0,BFB+SR,MINMAX,100,29,0,0.000000,1.000000,0,0.006603,0.010986
6,1,2,2.5,3,5000,0,100,2,500,7,0,BFB+SR,MINMAX,100,17,0,0.000000,1.000000,0,0.006760,0.010717
6,1,2,2.5,3,5000,0,100,2,700,3,0,BFB+SR,MINMAX,100,40,0,0.100000,0.900000,6,0.005781,0.012619
6,1,2,2.5,3,5000,0,100,2,700,4,0,BFB+SR,MINMAX,100,42,0,0.051724,0.948276,3,0.005927,0.011961
6,1,2,2.5,3,5000,0,100,2,700,5,0,BFB+SR,MINMAX,100,28,0,0.000000,1.000000,0,0.005698,0.011389
6,1,2,2.5,3,5000,0,100,2,700,6,0,BFB+SR,MINMAX,100,26,0,0.000000,1.000000,0,0.006658,0.010787
6,1,2,2.5,3,5000,0,100,2,700,7,0,BFB+SR,MINMAX,100,18,0,0.000000,1.000000,0,0.006504,0.010668
6,1,2,2.5,3,75000,0,100,2,1000,3,0,BFB+SR,MINMAX,100,51,0,0.163265,0.836735,8,0.091076,0.201973
6,1,2,2.5,3,75000,0,100,2,1000,4,0,BFB+SR,MINMAX,100,33,0,0.029851,0.970149,2,0.083693,0.179670
6,1,2,2.5,3,75000,0,100,2,1000,5,0,BFB+SR,MINMAX,100,35,0,0.015385,0.984615,1,0.087285,0.178529
6,1,2,2.5,3,75000,0,100,2,1000,6,0,BFB+SR,MINMAX,100,16,0,0.011905,0.988095,1,0.077493,0.165132
6,1,2,2.5,3,75000,0,100,2,1000,7,0,BFB+SR,MINMAX,100,24,0,0.000000,1.000000,0,0.096956,0.162494
6,1,2,2.5,3,75000,0,100,2,100,3,0,BFB+SR,MINMAX,100,43,0,0.192982,0.807018,11,0.124562,0.229266
6,1,2,2.5,3,75000,0,100,2,100,4,0,BFB+SR,MINMAX,100,40,0,0.150000,0.850000,9,0.122771,0.227293
6,1,2,2.5,3,75000,0,100,2,100,5,0,BFB+SR,MINMAX,100,35,0,0.030769,0.969231,2,0.119926,0.238412
6,1,2,2.5,3,75000,0,100,2,100,6,0,BFB+SR,MINMAX,100,33,0,0.000000,1.000000,0,0.123770,0.201952
6,1,2,2.5,3,75000,0,100,2,100,7,0,BFB+SR,MINMAX,100,26,0,0.000000,1.000000,0,0.114096,0.193198
6,1,2,2.5,3,75000,0,100,2,5000,3,0,BFB+SR,MINMAX,100,46,0,0.111111,0.888889,6,0.077663,0.196270
6,1,2,2.5,3,75000,0,100,2,5000,4,0,BFB+SR,MINMAX,100,34,0,0.030303,0.969697,2,0.089976,0.182645
6,1,2,2.5,3,75000,0,100,2,5000,5,0,BFB+SR,MINMAX,100,29,0,0.000000,1.000000,0,0.094453,0.173977
6,1,2,2.5,3,75000,0,100,2,5000,6,0,BFB+SR,MINMAX,100,23,0,0.000000,1.000000,0,0.087748,0.157475
6,1,2,2.5,3,75000,0,100,2,5000,7,0,BFB+SR,MINMAX,100,20,0,0.000000,1.000000,0,0.093592,0.150553
6,1,2,2.5,3,75000,0,100,2,500,3,0,BFB+SR,MINMAX,100,41,0,0.135593,0.864407,8,0.089880,0.198182
6,1,2,2.5,3,75000,0,100,2,500,4,0,BFB+SR,MINMAX,100,42,0,0.051724,0.948276,3,0.096312,0.190317
6,1,2,2.5,3,75000,0,100,2,500,5,0,BFB+SR,MINMAX,100,29,0,0.014085,0.985915,1,0.092174,0.179253
6,1,2,2.5,3,75000,0,100,2,500,6,0,BFB+SR,MINMAX,100,23,0,0.000000,1.000000,0,0.096955,0.169732
6,1,2,2.5,3,75000,0,100,2,500,7,0,BFB+SR,MINMAX,100,20,0,0.000000,1.000000,0,0.099120,0.173627
6,1,2,2.5,3,75000,0,100,2,700,3,0,BFB+SR,MINMAX,100,35,0,0.092308,0.907692,6,0.081589,0.198532
6,1,2,2.5,3,75000,0,100,2,700,4,0,BFB+SR,MINMAX,100,34,0,0.030303,0.969697,2,0.088964,0.181420
6,1,2,2.5,3,75000,0,100,2,700,5,0,BFB+SR,MINMAX,100,20,0,0.012500,0.987500,1,0.077757,0.175262
6,1,2,2.5,3,75000,0,100,2,700,6,0,BFB+SR,MINMAX,100,18,0,0.000000,1.000000,0,0.089792,0.162425
6,1,2,2.5,3,75000,0,100,2,700,7,0,BFB+SR,MINMAX,100,25,0,0.000000,1.000000,0,0.090264,0.156447
6,1,3,2.5,1,100000,0,100,2,1000,3,0,BFB+SR,MINMAX,100,50,0,0.300000,0.700000,15,0.123014,0.600524
6,1,3,2.5,1,100000,0,100,2,1000,4,0,BFB+SR,MINMAX,100,42,0,0.068966,0.931035,4,0.145651,0.473373
6,1,3,2.5,1,100000,0,100,2,1000,5,0,BFB+SR,MINMAX,100,43,0,0.035088,0.964912,2,0.134376,0.514726
6,1,3,2.5,1,100000,0,100,2,1000,6,0,BFB+SR,MINMAX,100,22,0,0.012821,0.987179,1,0.145379,0.472897
6,1,3,2.5,1,100000,0,100,2,1000,7,0,BFB+SR,MINMAX,100,20,0,0.000000,1.000000,0,0.138631,0.463073
6,1,3,2.5,1,100000,0,100,2,100,3,0,BFB+SR,MINMAX,100,32,0,0.205882,0.794118,14,0.379995,2.545866
6,1,3,2.5,1,100000,0,100,2,100,4,0,BFB+SR,MINMAX,100,22,0,0.025641,0.974359,2,0.482124,1.987761
6,1,3,2.5,1,100000,0,100,2,100,5,0,BFB+SR,MINMAX,100,20,0,0.025000,0.975000,2,0.414594,2.129555
6,1,3,2.5,1,100000,0,100,2,100,6,0,BFB+SR,MINMAX,100,15,0,0.000000,1.000000,0,0.558661,2.079863
6,1,3,2.5,1,100000,0,100,2,5000,3,0,BFB+SR,MINMAX,100,39,0,0.163934,0.836066,10,0.073064,0.443294
6,1,3,2.5,1,100000,0,100,2,5000,4,0,BFB+SR,MINMAX,100,29,0,0.014085,0.985915,1,0.093978,0.366404
6,1,3,2.5,1,100000,0,100,2,5000,5,0,BFB+SR,MINMAX,100,32,0,0.029412,0.970588,2,0.094401,0.378146
6,1,3,2.5,1,100000,0,100,2,5000,6,0,BFB+SR,MINMAX,100,18,0,0.000000,1.000000,0,0.097463,0.371913
6,1,3,2.5,1,100000,0,100,2,5000,7,0,BFB+SR,MINMAX,100,15,0,0.000000,1.000000,0,0.093435,0.371499
6,1,3,2.5,1,100000,0,100,2,500,3,0,BFB+SR,MINMAX,100,48,0,0.230769,0.769231,12,0.175412,0.755961
6,1,3,2.5,1,100000,0,100,2,500,4,0,BFB+SR,MINMAX,100,32,0,0.044118,0.955882,3,0.188900,0.674987
6,1,3,2.5,1,100000,0,100,2,500,5,0,BFB+SR,MINMAX,100,34,0,0.030303,0.969697,2,0.212980,0.717756
6,1,3,2.5,1,100000,0,100,2,500,6,0,BFB+SR,MINMAX,100,30,0,0.028571,0.971429,2,0.194307,0.648891
6,1,3,2.5,1,100000,0,100,2,500,7,0,BFB+SR,MINMAX,100,20,0,0.000000,1.000000,0,0.169762,0.631631
6,1,3,2.5,1,100000,0,100,2,700,3,0,BFB+SR,MINMAX,100,54,0,0.260870,0.739130,12,0.150110,0.700983
6,1,3,2.5,1,100000,0,100,2,700,4,0,BFB+SR,MINMAX,100,40,0,0.066667,0.933333,4,0.162174,0.551697
6,1,3,2.5,1,100000,0,100,2,700,5,0,BFB+SR,MINMAX,100,28,0,0.041667,0.958333,3,0.153812,0.561772
6,1,3,2.5,1,100000,0,100,2,700,6,0,BFB+SR,MINMAX,100,21,0,0.000000,1.000000,0,0.158202,0.572823
6,1,3,2.5,1,100000,0,100,2,700,7,0,BFB+SR,MINMAX,100,16,0,0.047619,0.952381,4,0.193229,0.533112
6,1,3,2.5,1,10000,0,100,2,1000,3,0,BFB+SR,MINMAX,100,48,0,0.346154,0.653846,18,0.008958,0.040879
6,1,3,2.5,1,10000,0,100,2,1000,4,0,BFB+SR,MINMAX,100,43,0,0.052632,0.947368,3,0.009402,0.034630
6,1,3,2.5,1,10000,0,100,2,1000,5,0,BFB+SR,MINMAX,100,32,0,0.029412,0.970588,2,0.010014,0.035606
6,1,3,2.5,1,10000,0,100,2,1000,6,0,BFB+SR,MINMAX,100,22,0,0.038462,0.961538,3,0.010580,0.034708
6,1,3,2.5,1,10000,0,100,2,1000,7,0,BFB+SR,MINMAX,100,29,0,0.000000,1.000000,0,0.011913,0.035056
6,1,3,2.5,1,10000,0,100,2,100,3,0,BFB+SR,MINMAX,100,56,0,0.227273,0.772727,10,0.014169,0.070469
6,1,3,2.5,1,10000,0,100,2,100,4,0,BFB+SR,MINMAX,100,40,0,0.116667,0.883333,7,0.018728,0.058171
6,1,3,2.5,1,10000,0,100,2,100,5,0,BFB+SR,MINMAX,100,32,0,0.044118,0.955882,3,0.016076,0.059695
6,1,3,2.5,1,10000,0,100,2,100,6,0,BFB+SR,MINMAX,100,29,0,0.000000,1.000000,0,0.016960,0.056573
6,1,3,2.5,1,10000,0,100,2,100,7,0,BFB+SR,MINMAX,100,22,0,0.012821,0.987179,1,0.018431,0.056510
6,1,3,2.5,1,10000,0,100,2,5000,3,0,BFB+SR,MINMAX,100,58,0,0.333333,0.666667,14,0.007422,0.039114
6,1,3,2.5,1,10000,0,100,2,5000,4,0,BFB+SR,MINMAX,100,37,0,0.000000,1.000000,0,0.009276,0.032314
6,1,3,2.5,1,10000,0,100,2,5000,5,0,BFB+SR,MINMAX,100,29,0,0.112676,0.887324,8,0.009926,0.035194
6,1,3,2.5,1,10000,0,100,2,5000,6,0,BFB+SR,MINMAX,100,24,0,0.026316,0.973684,2,0.010081,0.033133
6,1,3,2.5,1,10000,0,100,2,5000,7,0,BFB+SR,MINMAX,100,26,0,0.013514,0.986486,1,0.010597,0.032530
6,1,3,2.5,1,10000,0,100,2,500,3,0,BFB+SR,MINMAX,100,46,0,0.407407,0.592593,22,0.009570,0.044974
6,1,3,2.5,1,10000,0,100,2,500,4,0,BFB+SR,MINMAX,100,45,0,0.018182,0.981818,1,0.010613,0.034697
6,1,3,2.5,1,10000,0,100,2,500,5,0,BFB+SR,MINMAX,100,46,0,0.055556,0.944444,3,0.010767,0.038128
6,1,3,2.5,1,10000,0,100,2,500,6,0,BFB+SR,MINMAX,100,28,0,0.041667,0.958333,3,0.012583,0.035651
6,1,3,2.5,1,10000,0,100,2,500,7,0,BFB+SR,MINMAX,100,26,0,0.027027,0.972973,2,0.013069,0.034178
6,1,3,2.5,1,10000,0,100,2,700,3,0,BFB+SR,MINMAX,100,58,0,0.238095,0.761905,10,0.008870,0.041503
6,1,3,2.5,1,10000,0,100,2,700,4,0,BFB+SR,MINMAX,100,38,0,0.048387,0.951613,3,0.010013,0.033960
6,1,3,2.5,1,10000,0,100,2,700,5,0,BFB+SR,MINMAX,100,48,0,0.019231,0.980769,1,0.010400,0.036765
6,1,3,2.5,1,10000,0,100,2,700,6,0,BFB+SR,MINMAX,100,31,0,0.043478,0.956522,3,0.011420,0.034707
6,1,3,2.5,1,10000,0,100,2,700,7,0,BFB+SR,MINMAX,100,22,0,0.025641,0.974359,2,0.012913,0.034716
6,1,3,2.5,1,1000,0,100,2,1000,3,0,BFB+SR,MINMAX,100,65,0,0.285714,0.714286,10,0.000820,0.003527
6,1,3,2.5,1,1000,0,100,2,1000,4,0,BFB+SR,MINMAX,100,43,0,0.070175,0.929825,4,0.001077,0.003050
6,1,3,2.5,1,1000,0,100,2,1000,5,0,BFB+SR,MINMAX,100,33,0,0.089552,0.910448,6,0.001497,0.003259
6,1,3,2.5,1,1000,0,100,2,1000,6,0,BFB+SR,MINMAX,100,38,0,0.048387,0.951613,3,0.002241,0.003616
6,1,3,2.5,1,1000,0,100,2,1000,7,0,BFB+SR,MINMAX,100,28,0,0.000000,1.000000,0,0.003619,0.004393
6,1,3,2.5,1,1000,0,100,2,100,3,0,BFB+SR,MINMAX,100,57,0,0.302326,0.697674,13,0.000859,0.003519
6,1,3,2.5,1,1000,0,100,2,100,4,0,BFB+SR,MINMAX,100,41,0,0.084746,0.915254,5,0.001187,0.003173
6,1,3,2.5,1,1000,0,100,2,100,5,0,BFB+SR,MINMAX,100,40,0,0.016667,0.983333,1,0.001476,0.003353
6,1,3,2.5,1,1000,0,100,2,100,6,0,BFB+SR,MINMAX,100,30,0,0.042857,0.957143,3,0.002186,0.003681
6,1,3,2.5,1,1000,0,100,2,100,7,0,BFB+SR,MINMAX,100,27,0,0.013699,0.986301,1,0.003497,0.004355
6,1,3,2.5,1,1000,0,100,2,5000,3,0,BFB+SR,MINMAX,100,50,0,0.400000,0.600000,20,0.000865,0.003465
6,1,3,2.5,1,1000,0,100,2,5000,4,0,BFB+SR,MINMAX,100,41,0,0.084746,0.915254,5,0.001081,0.003002
6,1,3,2.5,1,1000,0,100,2,5000,5,0,BFB+SR,MINMAX,100,45,0,0.018182,0.981818,1,0.001481,0.003327
6,1,3,2.5,1,1000,0,100,2,5000,6,0,BFB+SR,MINMAX,100,34,0,0.060606,0.939394,4,0.002229,0.003554
6,1,3,2.5,1,1000,0,100,2,5000,7,0,BFB+SR,MINMAX,100,20,0,0.025000,0.975000,2,0.003611,0.004199
6,1,3,2.5,1,1000,0,100,2,500,3,0,BFB+SR,MINMAX,100,54,0,0.304348,0.695652,14,0.000795,0.003533
6,1,3,2.5,1,1000,0,100,2,500,4,0,BFB+SR,MINMAX,100,42,0,0.051724,0.948276,3,0.001150,0.003006
6,1,3,2.5,1,1000,0,100,2,500,5,0,BFB+SR,MINMAX,100,44,0,0.035714,0.964286,2,0.001457,0.003273
6,1,3,2.5,1,1000,0,100,2,500,6,0,BFB+SR,MINMAX,100,29,0,0.042254,0.957747,3,0.002203,0.003580
6,1,3,2.5,1,1000,0,100,2,500,7,0,BFB+SR,MINMAX,100,32,0,0.014706,0.985294,1,0.003511,0.004125
6,1,3,2.5,1,1000,0,100,2,700,3,0,BFB+SR,MINMAX,100,66,0,0.382353,0.617647,13,0.000779,0.003433
6,1,3,2.5,1,1000,0,100,2,700,4,0,BFB+SR,MINMAX,100,39,0,0.016393,0.983607,1,0.001120,0.002990
6,1,3,2.5,1,1000,0,100,2,700,5,0,BFB+SR,MINMAX,100,40,0,0.083333,0.916667,5,0.001495,0.003278
6,1,3,2.5,1,1000,0,100,2,700,6,0,BFB+SR,MINMAX,100,32,0,0.058824,0.941176,4,0.002228,0.003557
6,1,3,2.5,1,1000,0,100,2,700,7,0,BFB+SR,MINMAX,100,28,0,0.013889,0.986111,1,0.003659,0.004114
6,1,3,2.5,1,15000,0,100,2,1000,3,0,BFB+SR,MINMAX,100,55,0,0.288889,0.711111,13,0.012588,0.066160
6,1,3,2.5,1,15000,0,100,2,1000,4,0,BFB+SR,MINMAX,100,41,0,0.050847,0.949153,3,0.015398,0.056119
6,1,3,2.5,1,15000,0,100,2,1000,5,0,BFB+SR,MINMAX,100,34,0,0.060606,0.939394,4,0.016627,0.057170
