Parameters:
Random seed: 0
Domain used is: 5
# Pits: 6, Stones per pit: 4
Player 0 (max) --- BFB, C 15.000, Num iterations 25000, with average backups, using heuristic 1
Player 1 (min) --- UCT, C 2.500, Num iterations 5000, with average backups, using heuristic 1
yoyoyoyo -31.436871
-34.313708
-18.313708
-63.355339
-20.384776
-38.284271
-24.142136
-32.384776
-53.627417
-17.556349
-24.142136
-42.870058
-49.970563
-23.313708
-70.071068
-32.627417
-39.455844
-28.384776
-72.526912
-33.213203
-25.556349
-39.870058
-55.041631
-20.556349
-14.727922
-29.798990
-35.313708
-37.041631
-63.213203
-34.284271
-54.870058
-61.627417
-39.041631
-31.627417
-55.455844
-36.041631
-21.798990
-38.727922
-16.727922
-26.627417
-22.313708
-17.313708
-21.142136
-55.213203
-23.384776
-29.627417
-29.041631
-37.556349
-33.284271
-35.627417
-44.556349
-33.313708
-38.355339
-42.384776
-26.798990
-26.313708
-20.727922
-58.526912
-17.313708
-67.597980
-42.213203
-32.071068
-32.556349
-25.384776
-35.213203
-36.455844
-30.556349
-41.213203
-34.284271
-71.284271
-33.284271
-34.213203
-46.284271
-21.142136
-21.970563
-28.213203
-31.313708
-34.698485
-19.142136
-35.870058
-17.556349
-43.213203
-26.727922
-63.384776
-39.384776
-19.313708
-56.213203
-33.142136
-35.142136
-30.213203
-60.970563
-62.597980
-27.142136
-51.798990
-26.556349
-36.112698
-24.627417
-23.142136
-71.769553
-65.112698
-29.627417
-55.556349
-20.071068
-62.213203
-34.627417
-43.870058
-58.941125
-26.798990
-36.698485
-62.526912
-46.041631
-47.455844
-62.870058
-18.313708
-48.627417
-29.485281
-54.899495
-25.142136
-27.627417
-42.698485
-36.041631
-38.041631
-41.769553
-31.798990
-39.698485
-16.727922
-42.041631
-28.142136
-49.627417
-30.455844
-17.556349
-40.627417
-31.384776
-50.698485
-51.384776
-20.071068
-50.870058
-44.627417
-58.769553
-41.455844
-31.142136
-45.041631
-34.698485
-16.727922
-15.899495
-38.284271
-58.041631
-63.941125
-60.355339
-21.213203
-29.142136
-17.485281
-63.426407
-26.142136
-17.727922
-45.355339
-48.656854
-15.313708
-42.727922
-14.899495
-43.284271
-15.313708
-45.698485
-35.455844
-18.970563
-73.769553
-55.284271
-22.970563
-44.041631
-29.041631
-34.798990
-15.313708
-35.455844
-33.284271
-41.455844
-38.284271
-34.698485
-53.526912
-24.142136
-47.455844
-50.627417
-66.556349
-29.798990
-36.455844
-24.556349
-45.213203
-29.556349
-41.355339
-42.798990
-52.426407
-21.798990
-31.698485
-17.142136
-43.727922
-18.142136
-25.313708
-47.526912
-87.526912
-57.970563
-47.627417
-35.284271
-46.769553
-40.284271
-24.798990
-24.627417
-26.556349
-23.213203
-15.899495
-25.213203
-44.242641
-65.769553
-51.798990
-36.041631
-22.556349
-21.656854
-15.899495
-31.627417
-48.041631
-49.183766
-30.798990
-50.284271
-66.284271
-22.727922
-20.556349
-31.213203
-36.455844
-29.142136
-22.485281
-40.142136
-19.313708
-39.899495
-39.213203
-31.870058
-90.627417
-49.698485
-51.526912
-57.455844
-60.041631
-34.142136
-51.769553
-43.213203
-34.213203
-51.870058
-53.698485
-23.384776
-20.313708
-19.485281
-53.526912
-53.870058
-53.526912
-23.970563
-17.313708
-37.526912
-27.455844
-47.698485
-25.970563
-44.698485
-45.526912
-48.284271
-66.870058
-30.384776
-42.526912
-29.213203
-22.899495
-51.142136
-24.627417
-21.727922
-87.769553
-50.970563
-27.556349
-24.899495
-63.313708
-59.941125
-54.213203
-27.242641
-24.556349
-24.384776
-21.313708
-25.213203
-17.485281
-35.941125
-19.727922
-56.941125
-58.355339
-46.284271
-55.698485
-15.899495
-30.384776
-25.142136
-59.112698
-16.142136
-26.142136
-24.142136
-41.526912
-33.041631
-55.455844
-48.698485
-20.970563
-25.313708
-39.556349
-43.112698
-51.384776
-45.870058
-38.384776
-21.142136
-64.870058
-45.355339
-44.041631
-47.698485
-45.384776
-29.970563
-37.656854
-26.485281
-16.899495
-25.556349
-32.798990
-26.142136
-18.970563
-35.213203
-28.556349
-36.870058
-21.970563
-51.698485
-49.142136
-28.970563
-40.556349
-53.526912
-32.041631
-33.941125
-42.526912
-33.627417
-25.899495
-27.213203
-41.698485
-17.313708
-28.142136
-37.870058
-71.840620
-17.313708
-75.526912
-22.899495
-67.355339
-39.627417
-35.313708
-40.284271
-51.798990
-48.284271
-29.556349
-18.142136
-50.798990
-30.798990
-34.071068
-50.870058
-27.213203
-21.556349
-37.041631
-52.556349
-30.455844
-36.112698
-26.798990
-40.041631
-30.313708
-24.556349
-46.627417
-44.384776
-36.041631
-16.727922
-23.727922
-56.727922
-42.798990
-18.727922
-28.798990
-20.142136
-56.071068
-43.698485
-23.970563
-22.727922
-34.142136
-41.313708
-26.970563
-31.798990
-36.870058
-22.899495
-37.526912
-29.798990
-23.798990
-18.656854
-33.556349
-20.142136
-25.071068
-39.112698
-49.597980
-60.455844
-30.284271
-34.556349
-42.384776
-34.284271
-21.556349
-23.899495
-33.627417
-51.455844
-66.698485
-41.041631
-37.526912
-24.970563
-34.041631
-57.284271
-34.041631
-37.870058
-82.970563
-27.970563
-20.142136
-19.899495
-37.798990
-22.313708
-50.455844
-37.727922
-71.485281
-15.313708
-36.213203
-29.798990
-32.213203
-48.284271
-66.870058
-42.213203
-64.455844
-35.727922
-41.727922
-39.798990
-56.526912
-41.213203
-20.970563
-43.112698
-32.556349
-52.870058
-33.485281
-50.213203
-38.284271
-48.455844
-25.556349
-48.698485
-35.313708
-24.556349
-27.727922
-16.727922
-29.041631
-17.556349
-39.627417
-25.455844
-33.142136
-46.041631
-23.970563
-49.112698
-44.941125
-39.727922
-39.384776
-44.627417
-35.556349
-33.071068
-31.384776
-47.698485
-40.041631
-24.656854
-45.112698
-39.698485
-43.455844
-20.727922
-50.526912
-17.899495
-47.284271
-58.627417
-29.627417
-21.970563
-47.870058
-43.455844
-35.455844
-41.769553
-40.213203
-67.798990
-48.355339
-15.485281
-17.556349
-18.142136
-59.526912
-34.970563
-31.455844
-37.556349
-54.455844
-43.384776
-16.727922
-38.384776
-29.798990
-52.698485
-42.041631
-18.142136
-41.112698
-57.355339
-21.970563
-19.727922
-29.142136
-57.526912
-20.142136
-47.627417
-45.455844
-28.213203
-34.698485
-14.485281
-17.556349
-17.313708
-22.899495
-13.313708
-53.183766
-21.313708
-42.213203
-16.142136
