Parameters:
Random seed: 0
Domain used is: 5
# Pits: 6, Stones per pit: 4
Player 0 (max) --- BFB, C 10.000, Num iterations 15000, with average backups, using heuristic 1
Player 1 (min) --- UCT, C 2.500, Num iterations 5000, with average backups, using heuristic 1
yoyoyoyo -31.436871
-32.142136
-22.727922
-53.798990
-26.556349
-43.213203
-28.313708
-34.313708
-66.698485
-21.313708
-26.970563
-55.112698
-47.627417
-27.727922
-79.112698
-35.041631
-60.384776
-31.213203
-71.526912
-61.627417
-25.727922
-68.112698
-68.526912
-23.485281
-18.313708
-34.556349
-39.284271
-64.627417
-58.455844
-35.384776
-62.455844
-64.698485
-48.556349
-74.355339
-63.941125
-43.213203
-27.727922
-36.727922
-20.899495
-32.142136
-19.485281
-19.313708
-23.556349
-55.556349
-24.970563
-47.041631
-30.727922
-41.455844
-65.384776
-39.556349
-48.627417
-33.313708
-55.698485
-51.627417
-27.213203
-39.213203
-32.071068
-70.941125
-21.313708
-64.112698
-42.627417
-35.798990
-33.798990
-29.556349
-37.384776
-47.970563
-32.213203
-43.485281
-37.798990
-59.627417
-73.355339
-35.455844
-54.384776
-22.071068
-25.142136
-42.142136
-33.313708
-32.313708
-19.313708
-38.798990
-23.313708
-47.970563
-29.970563
-106.254834
-43.213203
-18.727922
-61.284271
-31.798990
-36.970563
-34.727922
-76.597980
-98.669048
-27.970563
-58.041631
-31.485281
-69.112698
-26.970563
-36.727922
-143.911688
-103.941125
-31.727922
-69.526912
-18.899495
-80.284271
-34.627417
-47.627417
-70.526912
-39.213203
-46.142136
-84.012193
-58.627417
-107.426407
-75.798990
-19.899495
-94.426407
-30.384776
-58.798990
-25.970563
-29.627417
-75.041631
-50.798990
-70.970563
-77.284271
-31.071068
-36.142136
-18.727922
-43.627417
-30.727922
-50.627417
-29.142136
-17.313708
-51.970563
-32.142136
-48.970563
-45.556349
-24.899495
-48.213203
-45.284271
-52.455844
-135.941125
-40.556349
-61.112698
-43.970563
-25.970563
-19.656854
-55.455844
-51.698485
-53.727922
-151.769553
-26.556349
-38.384776
-15.899495
-81.455844
-25.313708
-20.899495
-86.870058
-47.455844
-16.485281
-59.556349
-20.485281
-99.870058
-19.727922
-54.526912
-57.384776
-18.970563
-86.840620
-93.597980
-22.556349
-76.455844
-53.698485
-30.798990
-19.485281
-38.798990
-40.041631
-96.698485
-65.798990
-40.556349
-105.083261
-27.899495
-62.041631
-88.355339
-68.213203
-34.142136
-59.213203
-24.384776
-43.627417
-31.313708
-45.798990
-53.870058
-53.870058
-24.485281
-32.798990
-17.142136
-39.384776
-17.556349
-24.142136
-54.213203
-84.213203
-66.526912
-57.556349
-31.698485
-60.455844
-95.941125
-34.142136
-47.071068
-27.384776
-56.213203
-19.899495
-27.798990
-62.112698
-73.355339
-71.870058
-34.384776
-25.213203
-26.142136
-17.727922
-32.798990
-67.698485
-49.698485
-31.627417
-62.941125
-83.355339
-22.899495
-25.384776
-30.870058
-46.798990
-22.384776
-22.727922
-50.284271
-26.727922
-45.970563
-71.870058
-59.798990
-129.455844
-107.112698
-58.355339
-63.455844
-61.213203
-84.899495
-68.597980
-54.870058
-51.112698
-52.727922
-59.112698
-23.798990
-22.899495
-23.142136
-71.112698
-73.112698
-66.213203
-27.970563
-18.142136
-37.526912
-30.485281
-59.627417
-32.071068
-63.142136
-66.526912
-62.769553
-99.526912
-31.142136
-72.284271
-43.556349
-20.970563
-48.970563
-48.313708
-25.727922
-69.041631
-51.698485
-30.627417
-22.970563
-96.183766
-66.698485
-58.698485
-24.142136
-28.556349
-25.727922
-22.727922
-27.384776
-16.727922
-41.041631
-40.313708
-69.112698
-109.254834
-52.941125
-63.698485
-17.899495
-31.899495
-27.142136
-85.597980
-17.313708
-28.556349
-27.485281
-61.384776
-38.627417
-80.698485
-61.041631
-22.556349
-25.485281
-42.041631
-64.355339
-70.526912
-46.970563
-45.142136
-19.899495
-76.254834
-53.627417
-41.798990
-56.526912
-56.556349
-77.284271
-51.041631
-28.384776
-16.727922
-39.870058
-46.213203
-30.556349
-23.142136
-38.213203
-29.213203
-44.284271
-30.627417
-38.798990
-55.213203
-30.727922
-47.041631
-58.112698
-34.970563
-80.597980
-66.213203
-43.870058
-27.970563
-39.041631
-52.213203
-18.485281
-34.627417
-64.941125
-73.183766
-17.142136
-96.698485
-23.727922
-159.426407
-37.899495
-33.970563
-43.112698
-64.384776
-48.627417
-31.798990
-22.142136
-69.284271
-51.384776
-36.556349
-47.213203
-31.556349
-20.071068
-40.798990
-65.213203
-34.213203
-53.627417
-35.485281
-76.455844
-32.627417
-29.384776
-60.870058
-57.284271
-33.870058
-18.313708
-23.727922
-84.556349
-72.112698
-30.142136
-48.384776
-22.970563
-61.213203
-54.798990
-26.384776
-26.313708
-34.798990
-46.384776
-41.970563
-33.384776
-42.183766
-36.899495
-38.455844
-44.041631
-31.142136
-19.899495
-39.798990
-22.970563
-25.556349
-43.213203
-61.769553
-82.970563
-36.384776
-43.627417
-49.798990
-44.284271
-22.899495
-24.384776
-33.213203
-55.313708
-77.183766
-67.941125
-51.213203
-30.798990
-47.798990
-51.455844
-54.798990
-75.041631
-63.455844
-31.727922
-23.899495
-23.727922
-45.627417
-22.727922
-122.083261
-41.870058
-79.355339
-21.899495
-36.213203
-29.384776
-34.870058
-60.727922
-52.284271
-56.213203
-56.526912
-51.870058
-50.112698
-38.627417
-96.870058
-73.627417
-22.970563
-47.455844
-49.970563
-54.526912
-34.798990
-56.698485
-41.384776
-60.526912
-26.485281
-61.213203
-35.313708
-34.142136
-53.727922
-19.556349
-35.213203
-18.727922
-67.213203
-36.970563
-41.870058
-92.941125
-23.970563
-89.639610
-74.941125
-43.384776
-52.284271
-49.798990
-40.970563
-35.627417
-80.556349
-47.727922
-64.213203
-28.142136
-50.698485
-47.284271
-49.213203
-20.485281
-50.455844
-21.727922
-51.213203
-62.970563
-33.970563
-27.727922
-78.012193
-73.455844
-36.627417
-76.012193
-42.213203
-58.142136
-68.083261
-19.899495
-17.556349
-21.313708
-57.355339
-36.384776
-32.213203
-44.384776
-83.254834
-100.183766
-18.899495
-26.798990
-33.798990
-49.698485
-57.798990
-22.727922
-53.526912
-71.698485
-23.556349
-36.727922
-41.384776
-57.112698
-24.142136
-63.455844
-65.698485
-30.313708
-51.627417
-19.071068
-16.899495
-19.656854
-58.041631
-20.899495
-60.627417
-21.313708
-64.556349
-19.485281
