Parameters:
Random seed: 0
Domain used is: 5
# Pits: 6, Stones per pit: 4
Player 0 (max) --- BFB, C 10.000, Num iterations 75000, with average backups, using heuristic 1
Player 1 (min) --- UCT, C 2.500, Num iterations 5000, with average backups, using heuristic 1
yoyoyoyo -31.436871
-41.313708
-19.071068
-67.941125
-25.313708
-43.485281
-24.313708
-30.213203
-63.899495
-19.970563
-36.970563
-41.284271
-50.384776
-21.556349
-116.698485
-30.485281
-69.414214
-32.485281
-71.142136
-33.213203
-26.627417
-59.071068
-67.899495
-27.242641
-17.142136
-29.798990
-50.727922
-36.284271
-94.142136
-33.213203
-63.899495
-68.313708
-42.627417
-53.426407
-76.627417
-44.284271
-23.798990
-52.485281
-18.727922
-26.627417
-21.970563
-20.656854
-23.798990
-48.627417
-23.384776
-29.627417
-29.041631
-43.627417
-33.284271
-35.627417
-30.870058
-32.414214
-38.769553
-37.727922
-26.041631
-22.384776
-21.899495
-47.112698
-21.313708
-62.254834
-54.828427
-31.414214
-35.414214
-22.384776
-23.384776
-47.242641
-35.899495
-39.041631
-33.414214
-71.970563
-33.284271
-34.414214
-50.656854
-21.142136
-22.798990
-27.798990
-29.970563
-31.414214
-19.142136
-38.041631
-17.556349
-42.798990
-24.828427
-46.112698
-42.828427
-18.899495
-59.183766
-42.313708
-35.313708
-34.313708
-57.000000
-74.970563
-31.242641
-48.313708
-26.727922
-80.798990
-26.313708
-22.798990
-78.526912
-85.627417
-27.455844
-55.000000
-18.899495
-61.769553
-34.970563
-43.071068
-57.769553
-23.414214
-46.769553
-59.769553
-47.284271
-43.870058
-60.627417
-20.556349
-76.627417
-29.242641
-55.656854
-27.485281
-31.041631
-70.970563
-40.455844
-38.041631
-49.355339
-30.455844
-39.698485
-19.970563
-42.041631
-35.313708
-61.284271
-31.041631
-19.556349
-42.656854
-26.414214
-47.414214
-44.656854
-18.727922
-47.414214
-41.828427
-43.313708
-34.870058
-33.627417
-29.041631
-35.112698
-17.556349
-15.071068
-59.313708
-80.970563
-50.213203
-68.698485
-29.970563
-21.970563
-24.656854
-62.627417
-26.384776
-17.556349
-46.798990
-50.071068
-17.556349
-45.213203
-14.727922
-31.041631
-17.313708
-47.284271
-31.870058
-18.970563
-87.071068
-78.970563
-22.556349
-67.284271
-29.041631
-31.213203
-16.142136
-33.284271
-33.284271
-49.656854
-39.112698
-53.698485
-98.213203
-24.384776
-32.455844
-48.112698
-77.970563
-32.384776
-34.698485
-22.384776
-42.656854
-26.213203
-40.414214
-50.242641
-50.556349
-21.798990
-27.384776
-17.142136
-44.242641
-18.142136
-19.242641
-47.526912
-69.213203
-58.970563
-47.627417
-45.727922
-50.041631
-52.970563
-24.798990
-24.627417
-30.828427
-22.384776
-20.384776
-21.485281
-53.284271
-71.313708
-64.313708
-35.284271
-24.242641
-19.556349
-15.727922
-31.213203
-61.627417
-49.183766
-31.798990
-93.284271
-84.627417
-23.142136
-20.142136
-30.899495
-45.071068
-30.727922
-27.970563
-40.970563
-19.970563
-49.112698
-51.041631
-58.698485
-91.213203
-77.213203
-46.142136
-54.000000
-71.414214
-34.142136
-89.384776
-35.941125
-40.485281
-57.313708
-60.142136
-23.384776
-19.556349
-21.556349
-53.941125
-60.656854
-81.970563
-21.384776
-16.142136
-31.414214
-26.627417
-63.384776
-29.485281
-44.041631
-57.112698
-77.627417
-70.970563
-30.414214
-62.870058
-41.899495
-21.727922
-49.000000
-24.627417
-20.970563
-74.384776
-53.828427
-26.414214
-24.899495
-51.970563
-59.414214
-51.870058
-24.071068
-39.556349
-23.213203
-21.970563
-26.899495
-17.313708
-87.012193
-20.384776
-66.284271
-83.970563
-83.455844
-46.284271
-23.384776
-27.455844
-21.142136
-81.313708
-16.142136
-26.899495
-31.656854
-52.798990
-37.242641
-57.455844
-39.870058
-21.656854
-26.485281
-47.899495
-33.870058
-56.284271
-46.242641
-46.899495
-21.142136
-78.112698
-62.142136
-39.414214
-67.213203
-25.213203
-26.727922
-38.828427
-36.727922
-16.727922
-23.798990
-32.455844
-28.213203
-18.970563
-34.899495
-29.384776
-34.870058
-21.798990
-43.798990
-53.455844
-26.627417
-38.970563
-54.414214
-33.627417
-66.313708
-49.012193
-43.041631
-30.242641
-26.384776
-56.727922
-17.313708
-28.041631
-68.899495
-75.556349
-17.313708
-89.627417
-24.142136
-84.627417
-36.213203
-50.384776
-40.485281
-55.313708
-47.798990
-28.828427
-18.142136
-52.769553
-29.970563
-33.414214
-49.112698
-25.556349
-21.727922
-37.041631
-51.000000
-32.213203
-37.041631
-26.627417
-31.698485
-31.485281
-23.384776
-70.112698
-52.455844
-48.870058
-19.142136
-23.970563
-51.798990
-53.384776
-25.727922
-24.798990
-20.142136
-54.000000
-59.899495
-21.970563
-26.727922
-33.899495
-43.828427
-44.142136
-28.414214
-54.970563
-25.213203
-36.414214
-29.798990
-23.142136
-18.656854
-30.455844
-20.384776
-25.970563
-55.556349
-57.142136
-74.941125
-30.284271
-46.798990
-42.384776
-35.455844
-17.313708
-26.656854
-30.870058
-49.455844
-56.656854
-64.284271
-50.656854
-24.970563
-58.798990
-61.798990
-55.556349
-30.041631
-60.627417
-30.071068
-20.142136
-19.727922
-40.627417
-22.313708
-51.556349
-37.213203
-63.597980
-17.556349
-53.071068
-29.798990
-30.899495
-61.970563
-53.000000
-38.769553
-60.455844
-36.142136
-39.414214
-42.798990
-57.455844
-55.556349
-20.970563
-41.698485
-23.798990
-57.485281
-38.485281
-65.656854
-32.828427
-57.485281
-25.556349
-57.798990
-30.970563
-20.970563
-25.798990
-17.556349
-27.798990
-17.556349
-35.627417
-35.970563
-49.899495
-54.112698
-24.242641
-71.455844
-92.970563
-38.071068
-24.384776
-49.828427
-36.414214
-31.414214
-26.213203
-48.870058
-64.313708
-21.556349
-41.941125
-52.242641
-43.384776
-19.556349
-57.556349
-18.142136
-41.384776
-67.899495
-29.627417
-21.970563
-94.870058
-48.526912
-38.414214
-88.597980
-39.455844
-69.485281
-60.142136
-15.485281
-16.727922
-18.142136
-74.899495
-35.899495
-30.899495
-44.242641
-76.313708
-67.627417
-18.727922
-23.798990
-29.455844
-40.071068
-42.041631
-18.970563
-47.656854
-57.769553
-28.970563
-20.970563
-25.970563
-53.313708
-20.142136
-52.112698
-46.284271
-28.213203
-42.828427
-18.970563
-17.556349
-18.142136
-18.727922
-13.313708
-58.970563
-21.727922
-41.870058
-16.142136
