iterations,a1,a2,seg,domain,max_alg, min_alg, num_of_games,num_of_draws,num_of_incomplete,max_win,min_win,total_win_games,max_time,min_time,score,unknown
50000,6,2,8,0,UCT,UCT,1000,502,0,0.540161,0.459839,269,229,0.420932,0.324933,-0.000000
50000,9,1,10,0,UCT,UCT,1000,457,0,0.607735,0.392265,330,213,0.379066,0.349458,-0.000000
50000,9,1,1,0,UCT,UCT,1000,510,0,0.585714,0.414286,287,203,0.405232,0.345321,-0.000000
50000,9,1,20,0,UCT,UCT,1000,436,0,0.556738,0.443262,314,250,0.330554,0.350563,-0.000000
50000,9,1,24,0,UCT,UCT,1000,439,0,0.461676,0.538324,259,302,0.270820,0.280767,-0.000000
50000,9,1,4,0,UCT,UCT,1000,519,0,0.575884,0.424116,277,204,0.401068,0.349102,-0.000000
50000,9,1,8,0,UCT,UCT,1000,525,0,0.538947,0.461053,256,219,0.385467,0.349803,-0.000000
50000,9,2,10,0,UCT,UCT,1000,479,0,0.547025,0.452975,285,236,0.383626,0.314109,-0.000000
50000,9,2,16,0,UCT,UCT,1000,439,0,0.650624,0.349376,365,196,0.312118,0.263157,-0.000000
50000,9,2,1,0,UCT,UCT,1000,522,0,0.301255,0.698745,144,334,0.410053,0.377463,-0.000000
50000,9,2,20,0,UCT,UCT,1000,441,0,0.572451,0.427549,320,239,0.511164,0.425347,-0.000000
50000,9,2,24,0,UCT,UCT,1000,477,0,0.598470,0.401530,313,210,0.319904,0.289551,-0.000000
50000,9,2,4,0,UCT,UCT,1000,532,0,0.405983,0.594017,190,278,0.406431,0.362094,-0.000000
50000,9,2,8,0,UCT,UCT,1000,515,0,0.536082,0.463918,260,225,0.395497,0.329351,-0.000000
