iterations,a1,a2,seg,domain,max_alg, min_alg, num_of_games,num_of_draws,num_of_incomplete,max_win,min_win,total_win_games,max_time,min_time,score,unknown
50000,Trails,CDP,16,0,UCT,UCT,100,51,0,0.122449,0.877551,6,43,0.362623,0.364809,-0.000000
50000,Trails,CDP,1,0,UCT,UCT,100,56,0,0.659091,0.340909,29,15,0.343778,0.340492,-0.000000
50000,Trails,CDP,24,0,UCT,UCT,100,43,0,0.052632,0.947368,3,54,0.339171,0.354716,-0.000000
50000,Trails,CDP,48,0,UCT,UCT,100,24,0,0.039474,0.960526,3,73,0.367233,0.380592,-0.000000
50000,Trails,CDP,4,0,UCT,UCT,100,66,0,0.705882,0.294118,24,10,0.341732,0.335970,-0.000000
50000,Trails,CDP,8,0,UCT,UCT,100,59,0,0.439024,0.560976,18,23,0.353526,0.346444,-0.000000
75000,MC,DP,16,0,UCT,UCT,100,12,0,0.988636,0.011364,87,1,0.393259,0.390995,-0.000000
75000,MC,DP,16,0,UCT,UCT,100,14,0,0.988372,0.011628,85,1,0.685178,0.673795,-0.000000
75000,MC,DP,1,0,UCT,UCT,100,40,0,0.850000,0.150000,51,9,0.370694,0.420602,-0.000000
75000,MC,DP,1,0,UCT,UCT,100,52,0,0.812500,0.187500,39,9,0.419134,0.501863,-0.000000
75000,MC,DP,24,0,UCT,UCT,100,9,0,1.000000,0.000000,91,0,0.462449,0.452398,-0.000000
75000,MC,DP,24,0,UCT,UCT,100,7,0,1.000000,0.000000,93,0,0.690561,0.659533,-0.000000
75000,MC,DP,48,0,UCT,UCT,100,3,0,1.000000,0.000000,97,0,0.519168,0.416165,-0.000000
75000,MC,DP,48,0,UCT,UCT,100,5,0,1.000000,0.000000,95,0,0.464882,0.377888,-0.000000
75000,MC,DP,4,0,UCT,UCT,100,48,0,0.865385,0.134615,45,7,0.378096,0.423651,-0.000000
75000,MC,DP,4,0,UCT,UCT,100,41,0,0.864407,0.135593,51,8,0.428898,0.493537,-0.000000
75000,MC,DP,8,0,UCT,UCT,100,33,0,0.985075,0.014925,66,1,0.384637,0.408137,-0.000000
75000,MC,DP,8,0,UCT,UCT,100,34,0,0.969697,0.030303,64,2,0.438433,0.470022,-0.000000
75000,MC,CDP,16,0,UCT,UCT,100,61,0,0.641026,0.358974,25,14,0.462331,0.555393,-0.000000
75000,MC,CDP,1,0,UCT,UCT,100,60,0,0.875000,0.125000,35,5,0.427530,0.518372,-0.000000
75000,MC,CDP,24,0,UCT,UCT,100,64,0,0.638889,0.361111,23,13,0.455415,0.542965,-0.000000
75000,MC,CDP,48,0,UCT,UCT,100,44,0,0.214286,0.785714,12,44,0.524053,0.579085,-0.000000
75000,MC,CDP,8,0,UCT,UCT,100,72,0,0.785714,0.214286,22,6,0.454079,0.547861,-0.000000
75000,CDP,MC,16,0,UCT,UCT,100,64,0,0.305556,0.694444,11,25,0.540752,0.445806,-0.000000
75000,CDP,MC,16,0,UCT,UCT,100,53,0,0.361702,0.638298,17,30,0.558429,0.438975,-0.000000
75000,CDP,MC,16,0,UCT,UCT,1000,438,0,0.078292,0.921708,44,518,0.480735,0.412045,-0.000000
75000,CDP,MC,1,0,UCT,UCT,100,66,0,0.294118,0.705882,10,24,0.514404,0.426780,-0.000000
75000,CDP,MC,1,0,UCT,UCT,100,62,0,0.447368,0.552632,17,21,0.524754,0.424330,-0.000000
75000,CDP,MC,24,0,UCT,UCT,100,63,0,0.324324,0.675676,12,25,0.547197,0.459724,-0.000000
75000,CDP,MC,24,0,UCT,UCT,100,55,0,0.266667,0.733333,12,33,0.568036,0.455839,-0.000000
75000,CDP,MC,48,0,UCT,UCT,100,53,0,0.787234,0.212766,37,10,0.580611,0.522547,-0.000000
75000,CDP,MC,48,0,UCT,UCT,100,54,0,0.586957,0.413043,27,19,0.667838,0.526903,-0.000000
75000,CDP,MC,8,0,UCT,UCT,100,68,0,0.343750,0.656250,11,21,0.528433,0.435700,-0.000000
75000,CDP,MC,8,0,UCT,UCT,100,69,0,0.322581,0.677419,10,21,0.541117,0.430030,-0.000000
75000,Trails,MC,16,0,UCT,UCT,100,40,0,0.083333,0.916667,5,55,0.532905,0.451118,-0.000000
75000,Trails,MC,16,0,UCT,UCT,100,36,0,0.031250,0.968750,2,62,0.545399,0.463445,-0.000000
75000,Trails,MC,1,0,UCT,UCT,100,49,0,0.431373,0.568627,22,29,0.525862,0.432527,-0.000000
75000,Trails,MC,1,0,UCT,UCT,100,63,0,0.513514,0.486486,19,18,0.525416,0.428358,-0.000000
75000,Trails,MC,24,0,UCT,UCT,100,17,0,0.012048,0.987952,1,82,0.517924,0.468753,-0.000000
75000,Trails,MC,24,0,UCT,UCT,100,31,0,0.028986,0.971014,2,67,0.528195,0.478559,-0.000000
75000,Trails,MC,48,0,UCT,UCT,100,20,0,0.050000,0.950000,4,76,0.549508,0.537238,-0.000000
75000,Trails,MC,4,0,UCT,UCT,100,44,0,0.267857,0.732143,15,41,0.548045,0.454514,-0.000000
75000,Trails,MC,4,0,UCT,UCT,100,45,0,0.218182,0.781818,12,43,0.532426,0.440738,-0.000000
75000,Trails,MC,8,0,UCT,UCT,100,61,0,0.282051,0.717949,11,28,0.528869,0.445315,-0.000000
75000,Trails,MC,8,0,UCT,UCT,100,50,0,0.200000,0.800000,10,40,0.548687,0.454532,-0.000000
75000,Trails,CDP,16,0,UCT,UCT,100,45,0,0.127273,0.872727,7,48,0.533239,0.551295,-0.000000
75000,Trails,CDP,1,0,UCT,UCT,100,52,0,0.645833,0.354167,31,17,0.543021,0.533166,-0.000000
75000,Trails,CDP,24,0,UCT,UCT,100,33,0,0.029851,0.970149,2,65,0.801567,0.844398,-0.000000
75000,Trails,CDP,48,0,UCT,UCT,100,25,0,0.013333,0.986667,1,74,0.855554,0.873212,-0.000000
75000,Trails,CDP,4,0,UCT,UCT,100,60,0,0.500000,0.500000,20,20,0.527551,0.524806,-0.000000
75000,Trails,CDP,8,0,UCT,UCT,100,49,0,0.392157,0.607843,20,31,0.537951,0.534410,-0.000000
