Parameters:
Random seed: 2121317189
Domain used is: 0
# Pits: 6, Stones per pit: 4
Player 0 (max) --- UCT, C 2.500, Num iterations 75000, with coulom backups, using segmentation playout
Player 1 (min) --- UCT, C 2.500, Num iterations 75000, with average backups, using segmentation playout
0
1

1
1

1
1

1
1

1
-1

-1
1

-1
-1

1
1

1
1

-1
-1

1
1

1
-1

-1
0

1
1

-1
-1

-1
-1

1
-1

1
1

1
1

1
-1

0
-1

1
1

-1
-1

1
1

0
-1

1
-1

1
1

1
1

-1
-1

-1
1

-1
-1

-1
-1

1
1

-1
-1

1
0

-1
-1

-1
-1

-1
-1

-1
0

-1
-1

1
1

1
1

-1
1

1
1

1
1

-1
1

-1
-1

-1
-1

0
0

-1
0

-1
-1

1
1

1
-1

-1
1

1
1

1
-1

-1
-1

-1
-1

1
-1

-1
-1

-1
1

0
1

-1
1

-1
-1

1
-1

1
-1

1
1

1
1

0
1

1
-1

1
-1

0
1

1
0

-1
-1

-1
1

-1
-1

1
1

1
1

0
-1

-1
1

1
-1

1
-1

-1
1

0
1

1
1

-1
1

1
-1

0
-1

-1
-1

1
1

1
1

-1
-1

-1
-1

1
-1

0
1

-1
-1

1
1

1
-1

1
1

1
1

-1
1

1
1

1
1

0
0

-1
-1

-1
-1

1
0

-1
-1

-1
-1

1
1

-1
-1

1
1

1
1

1
-1

1
1

1
0

1
1

1
1

0
1

1
1

-1
0

-1
-1

1
1

