pits,back_propagation,heuristics,c,policy,iterations,seed,num_games,type_system,sts_size,mm_level,domain, max_alg, min_alg, num_of_games,num_of_draws,num_of_incomplete,max_win,min_win,total_win_games,max_time,min_time
6,2,2,2.5,2,15000,0,100,2,1000,6,0,BFB,MINMAX,100,56,0,0.568182,0.431818,25,0.047976,0.057178
6,2,2,2.5,2,15000,0,100,2,1000,7,0,BFB,MINMAX,100,57,0,0.395349,0.604651,17,0.047938,0.053674
6,2,2,2.5,2,15000,0,100,2,100,3,0,BFB,MINMAX,100,34,0,0.848485,0.151515,56,0.055079,0.067377
6,2,2,2.5,2,15000,0,100,2,100,4,0,BFB,MINMAX,100,63,0,0.594595,0.405405,22,0.055788,0.066376
6,2,2,2.5,2,15000,0,100,2,100,5,0,BFB,MINMAX,100,60,0,0.350000,0.650000,14,0.056301,0.061310
6,2,2,2.5,2,15000,0,100,2,100,6,0,BFB,MINMAX,100,49,0,0.137255,0.862745,7,0.050192,0.057422
6,2,2,2.5,2,15000,0,100,2,100,7,0,BFB,MINMAX,100,48,0,0.019231,0.980769,1,0.124022,0.112332
6,2,2,2.5,2,15000,0,100,2,5000,3,0,BFB,MINMAX,100,13,0,1.000000,0.000000,87,0.052532,0.065800
6,2,2,2.5,2,15000,0,100,2,5000,4,0,BFB,MINMAX,100,32,0,0.955882,0.044118,65,0.051531,0.066141
6,2,2,2.5,2,15000,0,100,2,5000,5,0,BFB,MINMAX,100,37,0,0.968254,0.031746,61,0.051814,0.062380
6,2,2,2.5,2,15000,0,100,2,5000,6,0,BFB,MINMAX,100,42,0,0.844828,0.155172,49,0.050050,0.056335
6,2,2,2.5,2,15000,0,100,2,5000,7,0,BFB,MINMAX,100,48,0,0.615385,0.384615,32,0.049053,0.053659
6,2,2,2.5,2,15000,0,100,2,500,3,0,BFB,MINMAX,100,21,0,0.987342,0.012658,78,0.049123,0.063459
6,2,2,2.5,2,15000,0,100,2,500,4,0,BFB,MINMAX,100,36,0,0.875000,0.125000,56,0.047904,0.062573
6,2,2,2.5,2,15000,0,100,2,500,5,0,BFB,MINMAX,100,59,0,0.682927,0.317073,28,0.050831,0.056242
6,2,2,2.5,2,15000,0,100,2,500,6,0,BFB,MINMAX,100,66,0,0.470588,0.529412,16,0.049889,0.054626
6,2,2,2.5,2,15000,0,100,2,500,7,0,BFB,MINMAX,100,61,0,0.230769,0.769231,9,0.047134,0.051019
6,2,2,2.5,2,15000,0,100,2,700,3,0,BFB,MINMAX,100,26,0,0.959459,0.040541,71,0.050542,0.065647
6,2,2,2.5,2,15000,0,100,2,700,4,0,BFB,MINMAX,100,41,0,0.932203,0.067797,55,0.048391,0.062942
6,2,2,2.5,2,15000,0,100,2,700,5,0,BFB,MINMAX,100,64,0,0.861111,0.138889,31,0.048977,0.054485
6,2,2,2.5,2,15000,0,100,2,700,6,0,BFB,MINMAX,100,62,0,0.605263,0.394737,23,0.048968,0.059340
6,2,2,2.5,2,15000,0,100,2,700,7,0,BFB,MINMAX,100,58,0,0.309524,0.690476,13,0.048609,0.050805
6,2,2,2.5,2,5000,0,100,2,1000,3,0,BFB,MINMAX,100,24,0,0.986842,0.013158,75,0.033499,0.042667
6,2,2,2.5,2,5000,0,100,2,1000,4,0,BFB,MINMAX,100,36,0,0.953125,0.046875,61,0.016131,0.019158
6,2,2,2.5,2,5000,0,100,2,1000,5,0,BFB,MINMAX,100,51,0,0.877551,0.122449,43,0.016994,0.018933
6,2,2,2.5,2,5000,0,100,2,1000,6,0,BFB,MINMAX,100,52,0,0.708333,0.291667,34,0.014980,0.016925
6,2,2,2.5,2,5000,0,100,2,1000,7,0,BFB,MINMAX,100,63,0,0.459459,0.540541,17,0.014842,0.016107
6,2,2,2.5,2,5000,0,100,2,100,3,0,BFB,MINMAX,100,38,0,0.919355,0.080645,57,0.036158,0.045743
6,2,2,2.5,2,5000,0,100,2,100,4,0,BFB,MINMAX,100,43,0,0.649123,0.350877,37,0.016304,0.020127
6,2,2,2.5,2,5000,0,100,2,100,5,0,BFB,MINMAX,100,59,0,0.365854,0.634146,15,0.016298,0.018321
6,2,2,2.5,2,5000,0,100,2,100,6,0,BFB,MINMAX,100,61,0,0.102564,0.897436,4,0.016368,0.017196
6,2,2,2.5,2,5000,0,100,2,100,7,0,BFB,MINMAX,100,47,0,0.075472,0.924528,4,0.016622,0.017446
6,2,2,2.5,2,5000,0,100,2,5000,3,0,BFB,MINMAX,100,15,0,1.000000,0.000000,85,0.040386,0.049019
6,2,2,2.5,2,5000,0,100,2,5000,4,0,BFB,MINMAX,100,31,0,0.956522,0.043478,66,0.016311,0.019887
6,2,2,2.5,2,5000,0,100,2,5000,5,0,BFB,MINMAX,100,35,0,0.923077,0.076923,60,0.016796,0.019192
6,2,2,2.5,2,5000,0,100,2,5000,6,0,BFB,MINMAX,100,46,0,0.870370,0.129630,47,0.016645,0.018607
6,2,2,2.5,2,5000,0,100,2,5000,7,0,BFB,MINMAX,100,49,0,0.509804,0.490196,26,0.014961,0.016952
6,2,2,2.5,2,5000,0,100,2,500,3,0,BFB,MINMAX,100,36,0,0.937500,0.062500,60,0.033313,0.042713
6,2,2,2.5,2,5000,0,100,2,500,4,0,BFB,MINMAX,100,38,0,0.903226,0.096774,56,0.015486,0.019951
6,2,2,2.5,2,5000,0,100,2,500,5,0,BFB,MINMAX,100,47,0,0.735849,0.264151,39,0.015184,0.017783
6,2,2,2.5,2,5000,0,100,2,500,6,0,BFB,MINMAX,100,56,0,0.363636,0.636364,16,0.015951,0.017642
6,2,2,2.5,2,5000,0,100,2,500,7,0,BFB,MINMAX,100,57,0,0.186047,0.813953,8,0.014908,0.016068
6,2,2,2.5,2,5000,0,100,2,700,3,0,BFB,MINMAX,100,25,0,0.973333,0.026667,73,0.036980,0.045114
6,2,2,2.5,2,5000,0,100,2,700,4,0,BFB,MINMAX,100,41,0,0.915254,0.084746,54,0.015823,0.019553
6,2,2,2.5,2,5000,0,100,2,700,5,0,BFB,MINMAX,100,41,0,0.796610,0.203390,47,0.015669,0.017563
6,2,2,2.5,2,5000,0,100,2,700,6,0,BFB,MINMAX,100,57,0,0.604651,0.395349,26,0.014836,0.016907
6,2,2,2.5,2,5000,0,100,2,700,7,0,BFB,MINMAX,100,59,0,0.268293,0.731707,11,0.014846,0.015549
6,2,2,2.5,3,100000,0,100,2,1000,3,0,BFB,MINMAX,100,19,0,0.987654,0.012346,80,0.319750,0.381530
6,2,2,2.5,3,100000,0,100,2,1000,4,0,BFB,MINMAX,100,42,0,0.931035,0.068966,54,0.308765,0.370868
6,2,2,2.5,3,100000,0,100,2,1000,5,0,BFB,MINMAX,100,50,0,0.840000,0.160000,42,0.290821,0.356145
6,2,2,2.5,3,100000,0,100,2,1000,6,0,BFB,MINMAX,100,61,0,0.538462,0.461538,21,0.292274,0.331985
6,2,2,2.5,3,100000,0,100,2,1000,7,0,BFB,MINMAX,100,53,0,0.340426,0.659574,16,0.290319,0.313804
6,2,2,2.5,3,100000,0,100,2,100,3,0,BFB,MINMAX,100,40,0,0.866667,0.133333,52,0.288485,0.333603
6,2,2,2.5,3,100000,0,100,2,100,4,0,BFB,MINMAX,100,50,0,0.600000,0.400000,30,0.273127,0.318143
6,2,2,2.5,3,100000,0,100,2,100,5,0,BFB,MINMAX,100,58,0,0.190476,0.809524,8,0.274644,0.290628
6,2,2,2.5,3,100000,0,100,2,100,6,0,BFB,MINMAX,100,50,0,0.140000,0.860000,7,0.261010,0.274419
6,2,2,2.5,3,100000,0,100,2,100,7,0,BFB,MINMAX,100,47,0,0.056604,0.943396,3,0.279187,0.275702
6,2,2,2.5,3,100000,0,100,2,5000,3,0,BFB,MINMAX,100,21,0,0.987342,0.012658,78,0.312050,0.405691
6,2,2,2.5,3,100000,0,100,2,5000,4,0,BFB,MINMAX,100,33,0,0.955224,0.044776,64,0.318920,0.402719
6,2,2,2.5,3,100000,0,100,2,5000,5,0,BFB,MINMAX,100,49,0,0.921569,0.078431,47,0.313464,0.372931
6,2,2,2.5,3,100000,0,100,2,5000,6,0,BFB,MINMAX,100,45,0,0.818182,0.181818,45,0.299710,0.364141
6,2,2,2.5,3,100000,0,100,2,5000,7,0,BFB,MINMAX,100,60,0,0.600000,0.400000,24,0.304161,0.344406
6,2,2,2.5,3,100000,0,100,2,500,3,0,BFB,MINMAX,100,27,0,0.986301,0.013699,72,0.301072,0.373202
6,2,2,2.5,3,100000,0,100,2,500,4,0,BFB,MINMAX,100,36,0,0.875000,0.125000,56,0.293341,0.356609
6,2,2,2.5,3,100000,0,100,2,500,5,0,BFB,MINMAX,100,62,0,0.736842,0.263158,28,0.290821,0.337106
6,2,2,2.5,3,100000,0,100,2,500,6,0,BFB,MINMAX,100,55,0,0.511111,0.488889,23,0.285340,0.324812
6,2,2,2.5,3,100000,0,100,2,500,7,0,BFB,MINMAX,100,66,0,0.264706,0.735294,9,0.286152,0.301761
6,2,2,2.5,3,100000,0,100,2,700,3,0,BFB,MINMAX,100,23,0,1.000000,0.000000,77,0.309666,0.388786
6,2,2,2.5,3,100000,0,100,2,700,4,0,BFB,MINMAX,100,38,0,0.951613,0.048387,59,0.314690,0.389742
6,2,2,2.5,3,100000,0,100,2,700,5,0,BFB,MINMAX,100,54,0,0.804348,0.195652,37,0.297544,0.356338
6,2,2,2.5,3,100000,0,100,2,700,6,0,BFB,MINMAX,100,60,0,0.625000,0.375000,25,0.287927,0.328338
6,2,2,2.5,3,100000,0,100,2,700,7,0,BFB,MINMAX,100,55,0,0.266667,0.733333,12,0.277519,0.302387
6,2,2,2.5,3,10000,0,100,2,1000,3,0,BFB,MINMAX,100,22,0,0.974359,0.025641,76,0.031449,0.039137
6,2,2,2.5,3,10000,0,100,2,1000,4,0,BFB,MINMAX,100,42,0,0.913793,0.086207,53,0.031414,0.038730
6,2,2,2.5,3,10000,0,100,2,1000,5,0,BFB,MINMAX,100,49,0,0.882353,0.117647,45,0.032737,0.036957
6,2,2,2.5,3,10000,0,100,2,1000,6,0,BFB,MINMAX,100,61,0,0.589744,0.410256,23,0.030010,0.034329
6,2,2,2.5,3,10000,0,100,2,1000,7,0,BFB,MINMAX,100,55,0,0.355556,0.644444,16,0.029158,0.033642
6,2,2,2.5,3,10000,0,100,2,100,3,0,BFB,MINMAX,100,44,0,0.857143,0.142857,48,0.026784,0.033487
6,2,2,2.5,3,10000,0,100,2,100,4,0,BFB,MINMAX,100,53,0,0.574468,0.425532,27,0.027249,0.032202
6,2,2,2.5,3,10000,0,100,2,100,5,0,BFB,MINMAX,100,48,0,0.384615,0.615385,20,0.026784,0.028842
6,2,2,2.5,3,10000,0,100,2,100,6,0,BFB,MINMAX,100,55,0,0.177778,0.822222,8,0.027415,0.026779
6,2,2,2.5,3,10000,0,100,2,100,7,0,BFB,MINMAX,100,54,0,0.065217,0.934783,3,0.026060,0.026338
6,2,2,2.5,3,10000,0,100,2,5000,3,0,BFB,MINMAX,100,13,0,1.000000,0.000000,87,0.035910,0.042517
6,2,2,2.5,3,10000,0,100,2,5000,4,0,BFB,MINMAX,100,29,0,1.000000,0.000000,71,0.034018,0.041628
6,2,2,2.5,3,10000,0,100,2,5000,5,0,BFB,MINMAX,100,41,0,0.915254,0.084746,54,0.034859,0.038947
6,2,2,2.5,3,10000,0,100,2,5000,6,0,BFB,MINMAX,100,50,0,0.840000,0.160000,42,0.033153,0.038915
6,2,2,2.5,3,10000,0,100,2,5000,7,0,BFB,MINMAX,100,60,0,0.550000,0.450000,22,0.032269,0.035356
6,2,2,2.5,3,10000,0,100,2,500,3,0,BFB,MINMAX,100,34,0,0.984848,0.015152,65,0.030765,0.038843
6,2,2,2.5,3,10000,0,100,2,500,4,0,BFB,MINMAX,100,44,0,0.839286,0.160714,47,0.029259,0.038254
6,2,2,2.5,3,10000,0,100,2,500,5,0,BFB,MINMAX,100,60,0,0.675000,0.325000,27,0.029533,0.034567
6,2,2,2.5,3,10000,0,100,2,500,6,0,BFB,MINMAX,100,57,0,0.441860,0.558140,19,0.029074,0.033149
6,2,2,2.5,3,10000,0,100,2,500,7,0,BFB,MINMAX,100,63,0,0.243243,0.756757,9,0.028328,0.031210
6,2,2,2.5,3,10000,0,100,2,700,3,0,BFB,MINMAX,100,25,0,0.933333,0.066667,70,0.032536,0.040470
6,2,2,2.5,3,10000,0,100,2,700,4,0,BFB,MINMAX,100,37,0,0.920635,0.079365,58,0.030646,0.039196
6,2,2,2.5,3,10000,0,100,2,700,5,0,BFB,MINMAX,100,49,0,0.686275,0.313726,35,0.029112,0.035606
6,2,2,2.5,3,10000,0,100,2,700,6,0,BFB,MINMAX,100,59,0,0.560976,0.439024,23,0.029528,0.033295
6,2,2,2.5,3,10000,0,100,2,700,7,0,BFB,MINMAX,100,57,0,0.302326,0.697674,13,0.028424,0.031698
6,2,2,2.5,3,1000,0,100,2,1000,3,0,BFB,MINMAX,100,21,0,1.000000,0.000000,79,0.005915,0.006624
6,2,2,2.5,3,1000,0,100,2,1000,4,0,BFB,MINMAX,100,41,0,0.932203,0.067797,55,0.002524,0.002882
6,2,2,2.5,3,1000,0,100,2,1000,5,0,BFB,MINMAX,100,53,0,0.787234,0.212766,37,0.002571,0.002709
6,2,2,2.5,3,1000,0,100,2,1000,6,0,BFB,MINMAX,100,52,0,0.645833,0.354167,31,0.002623,0.002734
6,2,2,2.5,3,1000,0,100,2,1000,7,0,BFB,MINMAX,100,53,0,0.276596,0.723404,13,0.002931,0.003078
6,2,2,2.5,3,1000,0,100,2,100,3,0,BFB,MINMAX,100,46,0,0.851852,0.148148,46,0.005530,0.006075
6,2,2,2.5,3,1000,0,100,2,100,4,0,BFB,MINMAX,100,49,0,0.725490,0.274510,37,0.002422,0.002692
6,2,2,2.5,3,1000,0,100,2,100,5,0,BFB,MINMAX,100,60,0,0.525000,0.475000,21,0.002333,0.002542
6,2,2,2.5,3,1000,0,100,2,100,6,0,BFB,MINMAX,100,48,0,0.115385,0.884615,6,0.002540,0.002609
6,2,2,2.5,3,1000,0,100,2,100,7,0,BFB,MINMAX,100,45,0,0.036364,0.963636,2,0.002959,0.002960
6,2,2,2.5,3,1000,0,100,2,5000,3,0,BFB,MINMAX,100,18,0,0.987805,0.012195,81,0.006302,0.007927
6,2,2,2.5,3,1000,0,100,2,5000,4,0,BFB,MINMAX,100,53,0,0.851064,0.148936,40,0.002439,0.003130
6,2,2,2.5,3,1000,0,100,2,5000,5,0,BFB,MINMAX,100,52,0,0.854167,0.145833,41,0.002632,0.002968
6,2,2,2.5,3,1000,0,100,2,5000,6,0,BFB,MINMAX,100,46,0,0.574074,0.425926,31,0.002872,0.003147
6,2,2,2.5,3,1000,0,100,2,5000,7,0,BFB,MINMAX,100,44,0,0.410714,0.589286,23,0.003050,0.003232
6,2,2,2.5,3,1000,0,100,2,500,3,0,BFB,MINMAX,100,32,0,1.000000,0.000000,68,0.006188,0.007153
6,2,2,2.5,3,1000,0,100,2,500,4,0,BFB,MINMAX,100,56,0,0.886364,0.113636,39,0.002552,0.002754
6,2,2,2.5,3,1000,0,100,2,500,5,0,BFB,MINMAX,100,51,0,0.714286,0.285714,35,0.002665,0.002834
6,2,2,2.5,3,1000,0,100,2,500,6,0,BFB,MINMAX,100,52,0,0.520833,0.479167,25,0.002612,0.002700
6,2,2,2.5,3,1000,0,100,2,500,7,0,BFB,MINMAX,100,53,0,0.106383,0.893617,5,0.002837,0.002982
6,2,2,2.5,3,1000,0,100,2,700,3,0,BFB,MINMAX,100,24,0,0.960526,0.039474,73,0.005655,0.006263
6,2,2,2.5,3,1000,0,100,2,700,4,0,BFB,MINMAX,100,45,0,0.854545,0.145455,47,0.002509,0.002892
6,2,2,2.5,3,1000,0,100,2,700,5,0,BFB,MINMAX,100,55,0,0.711111,0.288889,32,0.002436,0.002750
6,2,2,2.5,3,1000,0,100,2,700,6,0,BFB,MINMAX,100,55,0,0.733333,0.266667,33,0.002612,0.002746
6,2,2,2.5,3,1000,0,100,2,700,7,0,BFB,MINMAX,100,52,0,0.312500,0.687500,15,0.002880,0.003045
6,2,2,2.5,3,15000,0,100,2,1000,3,0,BFB,MINMAX,100,13,0,0.954023,0.045977,83,0.046756,0.061117
6,2,2,2.5,3,15000,0,100,2,1000,4,0,BFB,MINMAX,100,35,0,0.923077,0.076923,60,0.044495,0.058098
6,2,2,2.5,3,15000,0,100,2,1000,5,0,BFB,MINMAX,100,40,0,0.883333,0.116667,53,0.049384,0.058448
6,2,2,2.5,3,15000,0,100,2,1000,6,0,BFB,MINMAX,100,59,0,0.439024,0.560976,18,0.044740,0.050956
6,2,2,2.5,3,15000,0,100,2,1000,7,0,BFB,MINMAX,100,53,0,0.446809,0.553191,21,0.047881,0.052473
6,2,2,2.5,3,15000,0,100,2,100,3,0,BFB,MINMAX,100,43,0,0.859649,0.140351,49,0.041984,0.050869
6,2,2,2.5,3,15000,0,100,2,100,4,0,BFB,MINMAX,100,68,0,0.687500,0.312500,22,0.044404,0.054529
6,2,2,2.5,3,15000,0,100,2,100,5,0,BFB,MINMAX,100,45,0,0.400000,0.600000,22,0.038693,0.044025
6,2,2,2.5,3,15000,0,100,2,100,6,0,BFB,MINMAX,100,51,0,0.265306,0.734694,13,0.042122,0.041500
6,2,2,2.5,3,15000,0,100,2,100,7,0,BFB,MINMAX,100,42,0,0.103448,0.896552,6,0.040207,0.040446
6,2,2,2.5,3,15000,0,100,2,5000,3,0,BFB,MINMAX,100,23,0,1.000000,0.000000,77,0.050982,0.063716
6,2,2,2.5,3,15000,0,100,2,5000,4,0,BFB,MINMAX,100,31,0,1.000000,0.000000,69,0.049716,0.065032
6,2,2,2.5,3,15000,0,100,2,5000,5,0,BFB,MINMAX,100,41,0,0.881356,0.118644,52,0.051354,0.060594
6,2,2,2.5,3,15000,0,100,2,5000,6,0,BFB,MINMAX,100,54,0,0.782609,0.217391,36,0.050743,0.057176
6,2,2,2.5,3,15000,0,100,2,5000,7,0,BFB,MINMAX,100,57,0,0.534884,0.465116,23,0.048081,0.053054
6,2,2,2.5,3,15000,0,100,2,500,3,0,BFB,MINMAX,100,44,0,0.964286,0.035714,54,0.043732,0.054638
6,2,2,2.5,3,15000,0,100,2,500,4,0,BFB,MINMAX,100,40,0,0.900000,0.100000,54,0.045545,0.055475
6,2,2,2.5,3,15000,0,100,2,500,5,0,BFB,MINMAX,100,57,0,0.651163,0.348837,28,0.045732,0.052694
6,2,2,2.5,3,15000,0,100,2,500,6,0,BFB,MINMAX,100,62,0,0.526316,0.473684,20,0.043551,0.048705
6,2,2,2.5,3,15000,0,100,2,500,7,0,BFB,MINMAX,100,44,0,0.250000,0.750000,14,0.044362,0.045992
6,2,2,2.5,3,15000,0,100,2,700,3,0,BFB,MINMAX,100,27,0,1.000000,0.000000,73,0.048648,0.059720
6,2,2,2.5,3,15000,0,100,2,700,4,0,BFB,MINMAX,100,41,0,0.898305,0.101695,53,0.045719,0.056999
6,2,2,2.5,3,15000,0,100,2,700,5,0,BFB,MINMAX,100,45,0,0.654545,0.345455,36,0.044782,0.050303
6,2,2,2.5,3,15000,0,100,2,700,6,0,BFB,MINMAX,100,59,0,0.439024,0.560976,18,0.043219,0.049054
6,2,2,2.5,3,15000,0,100,2,700,7,0,BFB,MINMAX,100,57,0,0.302326,0.697674,13,0.044985,0.047690
6,2,2,2.5,3,5000,0,100,2,1000,3,0,BFB,MINMAX,100,21,0,0.974684,0.025316,77,0.036388,0.043851
6,2,2,2.5,3,5000,0,100,2,1000,4,0,BFB,MINMAX,100,32,0,0.955882,0.044118,65,0.016014,0.018617
6,2,2,2.5,3,5000,0,100,2,1000,5,0,BFB,MINMAX,100,54,0,0.826087,0.173913,38,0.015495,0.017540
6,2,2,2.5,3,5000,0,100,2,1000,6,0,BFB,MINMAX,100,56,0,0.545455,0.454545,24,0.014454,0.015949
6,2,2,2.5,3,5000,0,100,2,1000,7,0,BFB,MINMAX,100,50,0,0.480000,0.520000,24,0.014609,0.015693
6,2,2,2.5,3,5000,0,100,2,100,3,0,BFB,MINMAX,100,42,0,0.844828,0.155172,49,0.029898,0.034033
6,2,2,2.5,3,5000,0,100,2,100,4,0,BFB,MINMAX,100,46,0,0.629630,0.370370,34,0.012841,0.015351
6,2,2,2.5,3,5000,0,100,2,100,5,0,BFB,MINMAX,100,57,0,0.395349,0.604651,17,0.014630,0.015530
6,2,2,2.5,3,5000,0,100,2,100,6,0,BFB,MINMAX,100,45,0,0.145455,0.854545,8,0.013225,0.013898
6,2,2,2.5,3,5000,0,100,2,100,7,0,BFB,MINMAX,100,41,0,0.067797,0.932203,4,0.013679,0.013232
6,2,2,2.5,3,5000,0,100,2,5000,3,0,BFB,MINMAX,100,17,0,1.000000,0.000000,83,0.036702,0.043068
6,2,2,2.5,3,5000,0,100,2,5000,4,0,BFB,MINMAX,100,29,0,0.985915,0.014085,70,0.015865,0.019573
6,2,2,2.5,3,5000,0,100,2,5000,5,0,BFB,MINMAX,100,37,0,0.936508,0.063492,59,0.016653,0.018488
6,2,2,2.5,3,5000,0,100,2,5000,6,0,BFB,MINMAX,100,45,0,0.800000,0.200000,44,0.016555,0.018097
6,2,2,2.5,3,5000,0,100,2,5000,7,0,BFB,MINMAX,100,68,0,0.593750,0.406250,19,0.014883,0.017136
6,2,2,2.5,3,5000,0,100,2,500,3,0,BFB,MINMAX,100,30,0,0.985714,0.014286,69,0.035713,0.042000
6,2,2,2.5,3,5000,0,100,2,500,4,0,BFB,MINMAX,100,41,0,0.949153,0.050847,56,0.015114,0.018653
6,2,2,2.5,3,5000,0,100,2,500,5,0,BFB,MINMAX,100,47,0,0.679245,0.320755,36,0.013878,0.016579
6,2,2,2.5,3,5000,0,100,2,500,6,0,BFB,MINMAX,100,60,0,0.400000,0.600000,16,0.013586,0.015745
6,2,2,2.5,3,5000,0,100,2,500,7,0,BFB,MINMAX,100,53,0,0.255319,0.744681,12,0.014762,0.015932
6,2,2,2.5,3,5000,0,100,2,700,3,0,BFB,MINMAX,100,24,0,0.960526,0.039474,73,0.032469,0.039563
6,2,2,2.5,3,5000,0,100,2,700,4,0,BFB,MINMAX,100,34,0,0.909091,0.090909,60,0.014897,0.018472
6,2,2,2.5,3,5000,0,100,2,700,5,0,BFB,MINMAX,100,56,0,0.681818,0.318182,30,0.014353,0.016345
6,2,2,2.5,3,5000,0,100,2,700,6,0,BFB,MINMAX,100,56,0,0.454545,0.545455,20,0.014340,0.015637
6,2,2,2.5,3,5000,0,100,2,700,7,0,BFB,MINMAX,100,54,0,0.326087,0.673913,15,0.014046,0.015669
6,2,3,2.5,1,100000,0,100,2,1000,3,0,BFB,MINMAX,100,44,0,0.303571,0.696429,17,0.234501,0.850821
6,2,3,2.5,1,100000,0,100,2,1000,4,0,BFB,MINMAX,100,28,0,0.041667,0.958333,3,0.204612,0.732613
6,2,3,2.5,1,100000,0,100,2,1000,5,0,BFB,MINMAX,100,30,0,0.057143,0.942857,4,0.218692,0.791814
6,2,3,2.5,1,100000,0,100,2,1000,6,0,BFB,MINMAX,100,22,0,0.012821,0.987179,1,0.204051,0.793189
6,2,3,2.5,1,100000,0,100,2,1000,7,0,BFB,MINMAX,100,17,0,0.000000,1.000000,0,0.166650,0.837964
6,2,3,2.5,1,100000,0,100,2,100,3,0,BFB,MINMAX,100,46,0,0.407407,0.592593,22,1.550211,2.970495
6,2,3,2.5,1,100000,0,100,2,100,4,0,BFB,MINMAX,100,35,0,0.153846,0.846154,10,1.977989,2.375730
6,2,3,2.5,1,100000,0,100,2,100,5,0,BFB,MINMAX,100,41,0,0.067797,0.932203,4,1.760765,2.442981
6,2,3,2.5,1,100000,0,100,2,100,6,0,BFB,MINMAX,100,28,0,0.027778,0.972222,2,1.499790,2.375933
6,2,3,2.5,1,100000,0,100,2,5000,3,0,BFB,MINMAX,100,38,0,0.258065,0.741935,16,0.124740,0.637011
6,2,3,2.5,1,100000,0,100,2,5000,4,0,BFB,MINMAX,100,30,0,0.071429,0.928571,5,0.149576,0.568926
6,2,3,2.5,1,100000,0,100,2,5000,5,0,BFB,MINMAX,100,23,0,0.038961,0.961039,3,0.121087,0.596288
6,2,3,2.5,1,100000,0,100,2,5000,6,0,BFB,MINMAX,100,19,0,0.049383,0.950617,4,0.132819,0.587566
6,2,3,2.5,1,100000,0,100,2,5000,7,0,BFB,MINMAX,100,24,0,0.013158,0.986842,1,0.134594,0.595723
6,2,3,2.5,1,100000,0,100,2,500,3,0,BFB,MINMAX,100,44,0,0.178571,0.821429,10,0.382567,1.047977
6,2,3,2.5,1,100000,0,100,2,500,4,0,BFB,MINMAX,100,30,0,0.057143,0.942857,4,0.326326,0.875283
6,2,3,2.5,1,100000,0,100,2,500,5,0,BFB,MINMAX,100,34,0,0.030303,0.969697,2,0.305725,1.006338
6,2,3,2.5,1,100000,0,100,2,500,6,0,BFB,MINMAX,100,19,0,0.024691,0.975309,2,0.269987,0.963346
6,2,3,2.5,1,100000,0,100,2,500,7,0,BFB,MINMAX,100,15,0,0.000000,1.000000,0,0.286734,1.016735
6,2,3,2.5,1,100000,0,100,2,700,3,0,BFB,MINMAX,100,43,0,0.280702,0.719298,16,0.274759,0.927842
6,2,3,2.5,1,100000,0,100,2,700,4,0,BFB,MINMAX,100,24,0,0.013158,0.986842,1,0.223200,0.805758
6,2,3,2.5,1,100000,0,100,2,700,5,0,BFB,MINMAX,100,33,0,0.059701,0.940298,4,0.278925,0.849680
6,2,3,2.5,1,100000,0,100,2,700,6,0,BFB,MINMAX,100,15,0,0.011765,0.988235,1,0.250322,0.910090
6,2,3,2.5,1,100000,0,100,2,700,7,0,BFB,MINMAX,100,12,0,0.000000,1.000000,0,0.199032,0.882953
6,2,3,2.5,1,10000,0,100,2,1000,3,0,BFB,MINMAX,100,43,0,0.175439,0.824561,10,0.012773,0.054644
6,2,3,2.5,1,10000,0,100,2,1000,4,0,BFB,MINMAX,100,29,0,0.056338,0.943662,4,0.013253,0.050342
6,2,3,2.5,1,10000,0,100,2,1000,5,0,BFB,MINMAX,100,29,0,0.028169,0.971831,2,0.011202,0.051155
6,2,3,2.5,1,10000,0,100,2,1000,6,0,BFB,MINMAX,100,31,0,0.028986,0.971014,2,0.013263,0.050604
6,2,3,2.5,1,10000,0,100,2,1000,7,0,BFB,MINMAX,100,18,0,0.000000,1.000000,0,0.015412,0.052261
6,2,3,2.5,1,10000,0,100,2,100,3,0,BFB,MINMAX,100,58,0,0.285714,0.714286,12,0.027909,0.080746
6,2,3,2.5,1,10000,0,100,2,100,4,0,BFB,MINMAX,100,38,0,0.080645,0.919355,5,0.032288,0.073212
6,2,3,2.5,1,10000,0,100,2,100,5,0,BFB,MINMAX,100,33,0,0.134328,0.865672,9,0.031246,0.071541
6,2,3,2.5,1,10000,0,100,2,100,6,0,BFB,MINMAX,100,29,0,0.014085,0.985915,1,0.028329,0.070023
6,2,3,2.5,1,10000,0,100,2,100,7,0,BFB,MINMAX,100,38,0,0.016129,0.983871,1,0.038987,0.075374
6,2,3,2.5,1,10000,0,100,2,5000,3,0,BFB,MINMAX,100,47,0,0.132075,0.867925,7,0.010910,0.053331
6,2,3,2.5,1,10000,0,100,2,5000,4,0,BFB,MINMAX,100,27,0,0.013699,0.986301,1,0.012323,0.047266
6,2,3,2.5,1,10000,0,100,2,5000,5,0,BFB,MINMAX,100,26,0,0.027027,0.972973,2,0.011769,0.049419
6,2,3,2.5,1,10000,0,100,2,5000,6,0,BFB,MINMAX,100,28,0,0.027778,0.972222,2,0.014234,0.051572
6,2,3,2.5,1,10000,0,100,2,5000,7,0,BFB,MINMAX,100,15,0,0.023529,0.976471,2,0.015040,0.053503
6,2,3,2.5,1,10000,0,100,2,500,3,0,BFB,MINMAX,100,43,0,0.263158,0.736842,15,0.012490,0.057036
