Parameters:
Random seed: 0
Domain used is: 5
# Pits: 6, Stones per pit: 4
Player 0 (max) --- BFB, C 10.000, Num iterations 25000, with average backups, using heuristic 1
Player 1 (min) --- UCT, C 2.500, Num iterations 5000, with average backups, using heuristic 1
yoyoyoyo -31.436871
-42.485281
-18.313708
-54.556349
-22.556349
-40.242641
-24.313708
-30.213203
-59.899495
-17.556349
-27.242641
-53.798990
-50.384776
-21.556349
-71.727922
-30.071068
-61.041631
-28.242641
-66.899495
-33.213203
-26.213203
-52.384776
-67.899495
-27.242641
-17.142136
-30.213203
-49.485281
-36.284271
-59.727922
-33.213203
-62.556349
-60.899495
-42.627417
-48.455844
-66.627417
-36.041631
-23.798990
-52.485281
-16.727922
-27.798990
-19.899495
-24.071068
-21.798990
-48.627417
-22.970563
-27.455844
-31.213203
-37.556349
-35.455844
-35.627417
-36.041631
-32.242641
-51.769553
-50.798990
-26.798990
-26.313708
-19.313708
-62.769553
-16.142136
-59.899495
-50.142136
-31.414214
-32.828427
-23.213203
-23.384776
-45.071068
-36.071068
-39.041631
-33.414214
-57.313708
-33.284271
-34.414214
-53.213203
-21.142136
-22.798990
-28.213203
-29.970563
-30.828427
-19.142136
-36.656854
-17.556349
-43.970563
-24.828427
-86.627417
-42.828427
-18.899495
-54.970563
-41.485281
-35.313708
-34.313708
-56.656854
-72.970563
-33.727922
-48.313708
-26.313708
-76.313708
-26.313708
-23.970563
-108.112698
-82.213203
-27.455844
-56.656854
-18.899495
-61.313708
-34.627417
-43.142136
-66.556349
-23.414214
-49.355339
-85.970563
-47.284271
-61.627417
-63.112698
-18.142136
-81.941125
-28.828427
-53.242641
-22.828427
-27.798990
-70.970563
-52.000000
-30.213203
-54.597980
-30.455844
-36.455844
-19.970563
-52.284271
-28.142136
-49.970563
-31.041631
-17.556349
-45.627417
-27.242641
-49.071068
-48.798990
-18.899495
-48.242641
-40.071068
-42.899495
-47.284271
-36.899495
-29.455844
-42.941125
-17.556349
-17.485281
-59.313708
-79.970563
-46.727922
-115.627417
-29.556349
-21.970563
-17.485281
-76.284271
-26.384776
-17.556349
-36.627417
-48.656854
-15.313708
-56.142136
-14.727922
-42.870058
-15.313708
-45.899495
-45.698485
-18.970563
-82.727922
-79.627417
-22.970563
-67.284271
-29.041631
-31.213203
-17.313708
-41.526912
-33.284271
-51.313708
-40.455844
-35.041631
-96.970563
-24.970563
-32.455844
-56.313708
-63.142136
-32.727922
-38.627417
-22.384776
-42.414214
-26.213203
-42.071068
-50.242641
-49.727922
-21.970563
-27.384776
-18.313708
-44.071068
-18.142136
-19.242641
-47.526912
-73.727922
-57.213203
-47.627417
-45.727922
-50.041631
-55.213203
-24.798990
-24.627417
-33.313708
-22.384776
-20.384776
-24.313708
-50.970563
-80.597980
-57.627417
-36.041631
-18.828427
-20.727922
-15.727922
-31.213203
-50.313708
-49.183766
-30.556349
-64.213203
-69.455844
-23.142136
-20.384776
-28.828427
-45.071068
-30.313708
-22.727922
-42.213203
-19.142136
-42.727922
-51.041631
-42.798990
-87.313708
-71.970563
-47.798990
-56.213203
-58.656854
-30.556349
-76.284271
-55.870058
-40.485281
-51.313708
-67.556349
-23.384776
-19.556349
-21.384776
-73.727922
-62.970563
-83.556349
-21.798990
-16.142136
-30.828427
-26.627417
-61.455844
-29.485281
-49.041631
-57.112698
-67.414214
-74.041631
-30.414214
-61.870058
-41.899495
-21.727922
-46.313708
-31.970563
-20.970563
-70.485281
-56.656854
-26.414214
-24.899495
-53.627417
-62.970563
-50.112698
-21.485281
-30.313708
-23.213203
-18.899495
-24.828427
-17.485281
-35.941125
-20.384776
-73.213203
-101.284271
-72.970563
-46.284271
-16.071068
-29.627417
-21.142136
-82.727922
-16.142136
-24.485281
-28.313708
-52.798990
-36.414214
-57.455844
-48.284271
-21.656854
-24.414214
-48.313708
-33.455844
-56.284271
-43.828427
-44.071068
-21.142136
-69.213203
-73.870058
-40.071068
-55.970563
-28.798990
-27.142136
-41.485281
-35.556349
-16.727922
-26.384776
-32.455844
-29.041631
-18.970563
-35.313708
-29.384776
-36.041631
-21.556349
-43.798990
-45.556349
-27.384776
-37.727922
-50.142136
-30.414214
-66.313708
-49.012193
-37.384776
-32.727922
-27.213203
-53.313708
-17.313708
-28.041631
-63.071068
-91.384776
-17.313708
-86.941125
-24.142136
-57.284271
-27.384776
-51.071068
-39.242641
-50.970563
-45.071068
-28.828427
-18.142136
-46.284271
-30.798990
-33.414214
-50.870058
-25.556349
-20.485281
-37.041631
-57.727922
-27.071068
-35.284271
-26.798990
-45.526912
-31.485281
-23.798990
-60.798990
-40.627417
-33.870058
-17.899495
-23.727922
-56.798990
-50.071068
-18.727922
-28.798990
-18.142136
-55.313708
-58.656854
-22.384776
-22.556349
-32.656854
-43.828427
-37.828427
-29.000000
-54.970563
-22.485281
-36.727922
-39.455844
-23.142136
-18.656854
-30.455844
-21.727922
-26.142136
-50.970563
-52.970563
-63.798990
-30.284271
-34.970563
-42.384776
-35.870058
-17.313708
-21.899495
-30.870058
-49.455844
-52.970563
-76.556349
-50.656854
-24.556349
-67.142136
-78.384776
-47.313708
-37.870058
-82.970563
-30.485281
-20.142136
-21.727922
-38.627417
-22.313708
-51.142136
-43.828427
-63.213203
-15.313708
-46.727922
-29.798990
-28.828427
-63.213203
-54.899495
-40.526912
-42.656854
-35.899495
-41.071068
-39.899495
-60.213203
-51.970563
-21.142136
-41.698485
-23.798990
-57.142136
-33.213203
-68.142136
-33.242641
-62.798990
-25.556349
-57.556349
-31.384776
-20.970563
-25.142136
-17.556349
-28.213203
-17.556349
-40.384776
-35.970563
-49.899495
-41.041631
-24.242641
-83.627417
-73.627417
-41.970563
-39.384776
-49.828427
-38.485281
-31.414214
-32.556349
-49.071068
-64.313708
-24.899495
-43.112698
-47.556349
-45.656854
-19.556349
-52.656854
-18.313708
-41.384776
-75.485281
-29.627417
-21.970563
-96.970563
-45.284271
-40.899495
-79.597980
-40.828427
-70.384776
-59.727922
-15.485281
-16.727922
-18.142136
-76.041631
-33.242641
-28.828427
-43.828427
-70.313708
-65.870058
-16.727922
-23.798990
-29.455844
-40.485281
-42.041631
-18.142136
-48.142136
-70.485281
-26.485281
-20.970563
-25.970563
-53.970563
-20.142136
-47.313708
-50.627417
-27.455844
-42.828427
-16.899495
-17.556349
-19.313708
-20.899495
-13.313708
-57.313708
-21.313708
-44.384776
-16.142136
